game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
PON X CRU 22-06-2016;4;2016-06-22;10.0;-37;41;9;69;39;12;11;-6;-4;-3;31;-1;-82;-45;-19.0;-8;-2;7;52;28;-23;44.0;-5;-5;8;43;25;38;28;16;20;17;32;52;35;25;18;14;10;;31;23;14;39;20;24;13;8;6;2;-74;-36;-15;-10;19;12;11;12;17;16;44;86;51;34;20;9;6;-25;26;27;16;19;13;6;-5;-78;-39;-140;-15;-9;-6;31;17;14;52;40;21;56.0;-77;32.0;5.0;0;20:30:00;-1;CRU;PON
BOT X FIG 23-06-2016;0;2016-06-22;-10.0;19;-29;-12;-6;-3;13;5;33;76;46;-6;22;14;7;-3.0;-4;7;14;10;12;43;4.0;31;23;54;36;-31;-3;5;-27;19;2;-1;5;6;5;6;8;14;;37;28;58;45;-1;19;9;44;23;10;4;-29;-22;-12;-1;1;2;8;66;44;41;95;61;57;80;53;40;32;25;14;11;42;75;45;32;20;10;27;34;21;14;19;33;49;55;44;27;16.0;21;10.0;-90.0;0;22:00:00;0;FIG;BOT
STA X FLA 23-06-2016;1;2016-06-22;-10.0;11;54;28;-30;-18;-89;-76;-12;-3;-5;-3;3;5;7;-5.0;-5;-29;-14;25;8;4;3.0;24;9;-5;-4;-7;-10;-40;-59;40;2;83;21;40;27;13;7;1;10.0;4;-21;-40;-24;46;-14;-9;-30;-12;-25;-7;-2;1;7;12;2;8;6;5;4;-4;13;-13;-15;-17;-9;-6;-5;-1;1;1;1;-5;41;23;14;9;-1;-30;-10;-5;-7;-3;25;15;3;5;2.0;26;9.0;0.0;0;22:00:00;-1;FLA;STA
CAM X COR 23-06-2016;1;2016-06-22;-10.0;5;10;8;6;-29;-17;-18;-6;5;9;-2;29;12;25;18.0;10;-5;-2;-3;-4;5;4.0;11;27;11;-30;-13;-8;-36;-21;11;-46;3;-28;-40;-24;-45;-24;-1;0.0;44;28;20;15;8;-37;-21;-14;34;9;3;8;21;7;21;12;9;1;-3;-10;-2;5;37;18;87;53;13;38;53;25;7;6;-4;-5;-1;-5;-8;19;-9;-8;-8;72;37;19;15;13;7;8.0;18;-81.0;-30.0;2;22:45:00;1;COR;CAM
FLU X SAN 23-06-2016;4;2016-06-22;8.0;17;7;5;13;38;17;81;69;37;17;4;10;-6;-34;-14.0;-8;-3;2;4;44;88;4.0;49;21;19;45;29;10;3;23;3;-3;3;-73;-41;28;8;7;11;-45.0;12;8;6;5;-6;5;-39;-49;-21;38;17;16;20;14;83;6;29;16;8;4;-38;-21;-3;-2;45;33;3;-20;6;1;-69;-78;-47;-30;38;14;34;3;18;13;-29;-22;-23;-17;-13;-9;17;4.0;32;-4.0;-40.0;2;22:45:00;-1;SAN;FLU
GRE X VIT 23-06-2016;2;2016-06-23;10.0;-1;-19;-12;-9;7;-13;-1;4;44;71;35;42;27;16;7.0;36;-26;-42;-55;-28;-28;21.0;-11;4;-12;-78;-42;-22;-15;-9;5;7;22;-36;-10;-32;-21;-9;4;70.0;-62;-33;-16;-6;17;4;7;27;21;12;12;11;50;-51;-52;13;-1;10;6;33;27;9;50;-35;-8;-9;10;-14;-4;23;61;37;24;55;32;17;11;40;-54;-29;-56;42;-4;3;1;-6;35;18.0;-29;15.0;15.0;1;20:15:00;-1;VIT;GRE
SPO X SPT 24-06-2016;0;2016-06-23;10.0;7;42;28;27;19;45;29;17;-31;-62;9;-46;-46;-27;-8.0;46;54;37;26;-37;-19;8.0;-14;-10;39;25;18;14;17;7;9;5;8;3;-36;-15;-5;10;-7;0.0;-6;-6;54;28;8;56;45;34;15;7;-7;-5;4;4;1;12;5;6;2;65;43;94;35;25;14;32;5;36;20;9;11;11;10;12;11;10;14;6;37;55;41;33;23;45;28;20;15;7.0;7;-7.0;20.0;0;22:00:00;0;SPT;SPO
CFC X INT 24-06-2016;1;2016-06-23;-10.0;17;6;-4;-7;-6;-35;-32;-18;-15;-8;-32;52;36;22;12.0;-31;-53;-39;-16;32;21;-35.0;16;16;6;-3;-3;-99;-53;-28;-13;-4;-19;13;-45;-26;-13;-5;3;50.0;33;21;9;8;-15;-18;-4;6;25;-27;9;-2;4;28;22;32;16;13;16;41;34;19;11;5;5;-21;15;135;73;38;11;-27;-22;-14;-5;-3;-2;66;4;-3;28;22;15;15;13;50;-31;5.0;31;6.0;15.0;1;22:30:00;0;INT;CFC
CRU X PAL 25-06-2016;1;2016-06-25;-3.0;37;-45;-18;-52;-31;78;29;23;20;84;-4;46;79;48;25.0;11;8;7;4;-5;-25;3.0;-17;23;9;9;10;13;-7;-7;-51;-56;56;-24;-21;-15;38;47;24;5.0;-2;4;85;53;32;35;44;29;46;17;27;12;4;-43;-21;18;-11;48;27;22;12;6;-1;45;25;39;14;-31;-64;-72;-43;-48;-16;25;17;10;7;12;-21;-43;-27;-23;-15;-9;-4;-4;4;-2.0;6;-6.0;-5.0;2;20:00:00;1;PAL;CRU
COR X STA 26-06-2016;1;2016-06-25;-10.0;12;13;-20;36;37;24;-28;-4;68;40;-2;34;27;21;17.0;43;34;24;63;69;43;24.0;29;21;13;-20;-12;-7;7;47;60;35;15;-41;-11;-14;-9;-4;-29;;-6;6;12;50;11;36;20;5;-74;-39;57;76;43;35;24;9;14;-36;-14;-9;30;10;15;15;9;3;34;1;-1;30;24;47;65;28;9;4;-16;29;20;5;3;26;19;8;3;-7;-8;-43.0;18;-29.0;10.0;2;22:00:00;1;STA;COR
AME X CAM 26-06-2016;1;2016-06-26;10.0;-17;-2;-3;-4;33;26;13;6;47;28;44;18;43;24;40.0;29;23;22;12;-7;2;54.0;4;-6;-3;-18;33;10;9;8;4;-2;30;4;-1;4;1;25;9;0.0;-11;-16;-3;6;-73;5;7;9;8;9;-31;-9;14;8;8;-31;51;35;25;-35;-9;-6;-41;-22;-8;-2;-24;3;30;20;19;14;10;11;-43;-19;-8;-20;-3;-6;-4;-33;-21;34;6;7;5;-8.0;-8;-8.0;25.0;0;12:00:00;-1;CAM;AME
CAP X GRE 26-06-2016;0;2016-06-26;-10.0;14;33;28;56;32;26;11;-17;-9;-6;-6;7;8;48;32.0;2;76;9;3;-55;-30;-24.0;-18;-4;5;-6;-6;-9;43;9;8;9;-19;70;75;37;94;62;34;0.0;3;-3;23;14;-5;34;30;23;100;100;76;37;25;6;-2;6;-3;-27;-23;54;22;11;7;-7;-14;41;-29;13;12;12;12;68;34;18;39;21;6;-14;-7;-2;-5;-4;-8;-11;-13;-9;-5;-3.0;-5;-6.0;10.0;2;17:00:00;1;GRE;CAP
FLA X FLU 26-06-2016;2;2016-06-26;10.0;-14;8;27;14;10;9;91;46;26;19;8;5;-4;-4;-2.0;3;4;-38;-17;28;13;7.0;5;-37;-12;32;50;56;33;15;-9;4;7;4;54;36;25;24;42;;80;44;23;-53;6;-20;-11;-34;-23;-18;-5;-2;6;85;90;29;47;30;14;-44;-50;-28;-15;-12;47;28;18;-44;-53;-29;-23;-12;8;-38;-52;-29;-15;12;-2;3;6;30;24;25;51;36;24;19.0;8;56.0;-15.0;1;17:00:00;-1;FLU;FLA
INT X BOT 26-06-2016;3;2016-06-26;5.0;-45;-24;-10;-3;47;-48;-5;7;32;27;7;46;29;20;12.0;9;11;-28;-40;-23;-8;12.0;-10;6;28;21;62;44;28;42;26;39;14;-104;-21;-13;42;3;9;5.0;-15;-13;-8;-4;16;30;10;-7;-7;-1;23;16;9;30;23;21;-25;-2;26;13;-14;-4;-3;-13;-12;-6;2;71;-45;-81;-50;98;32;24;-24;2;-21;3;-10;7;3;3;9;26;16;51;51;91.0;-86;54.0;55.0;2;17:00:00;-1;BOT;INT
SAN X SPO 26-06-2016;0;2016-06-26;37.0;7;-55;-23;71;32;23;23;18;10;5;63;6;10;43;23.0;-52;-23;-15;-53;-31;-14;33.0;-28;-17;-8;-1;4;5;-77;-40;-20;-14;26;73;41;28;20;16;8;;8;-17;-3;44;62;32;22;18;-12;-3;-2;-1;-41;-23;-14;31;-4;10;6;3;-1;-1;-2;-25;-13;-27;12;-39;-22;-10;-5;2;2;2;2;2;2;5;-4;-20;-6;7;12;14;36;28;23;15.0;8;91.0;15.0;3;17:00:00;1;SPO;SAN
VIT X PON 26-06-2016;1;2016-06-26;4.0;-11;-6;20;9;-60;30;39;20;-47;-9;-17;-1;12;34;63.0;36;39;34;26;11;10;-2.0;3;-1;29;25;18;14;11;8;7;2;6;-2;7;4;8;17;50;50.0;31;23;16;11;-7;8;5;4;-78;-47;-26;-33;-18;-3;-4;2;-4;4;-2;5;7;9;9;10;40;38;2;81;53;31;16;9;1;1;4;1;-71;1;-87;-92;-69;-29;-5;12;31;71;42;18.0;-20;-52.0;25.0;1;17:00:00;0;PON;VIT
FIG X CFC 26-06-2016;0;2016-06-26;-2.0;15;10;44;21;8;6;5;-2;-26;-43;-3;-100;-76;-52;-34.0;-16;-5;8;35;27;14;-3.0;7;-32;-40;-26;39;16;15;14;12;12;-3;9;13;35;18;8;-38;-35.0;7;15;15;8;4;8;33;16;27;14;41;26;60;38;16;64;-7;-2;-11;-3;-3;-9;-8;-7;-48;-18;44;-5;5;-3;-8;-6;-47;-31;-21;-37;-46;31;-19;-17;-15;-8;4;4;-2;3;5;-26.0;17;-13.0;40.0;0;19:30:00;0;CFC;FIG
SPT X CHA 26-06-2016;1;2016-06-26;-10.0;42;100;61;57;31;13;-3;4;4;1;-3;-1;4;1;40.0;16;36;20;11;-4;3;-3.0;2;9;3;20;9;8;27;19;-17;29;-44;17;11;4;61;37;44;20.0;3;-73;-19;-9;-26;-3;7;14;36;21;100;46;100;58;34;-5;13;-32;-21;-14;73;42;32;19;16;3;5;-1;14;92;53;31;-41;-26;-23;75;41;6;-31;5;5;23;14;-37;-12;-4;-1;3.0;11;-22.0;20.0;5;19:30:00;1;CHA;SPT
FLA X INT 29-06-2016;0;2016-06-29;10.0;-4;-4;4;3;-4;-3;37;26;16;100;5;100;66;41;16.0;-8;-14;-1;-10;-10;-9;2.0;-9;36;22;17;5;-6;-15;-15;-16;-41;-1;-19;-5;-2;11;10;23;35.0;50;37;47;28;-3;15;6;18;4;-5;-6;21;3;2;-5;-3;-6;-35;-20;-42;-29;-12;57;71;41;16;-4;65;31;56;5;-9;-10;-9;-12;-33;-30;-4;59;2;-7;2;3;2;2;15;13;56.0;-4;41.0;50.0;1;20:30:00;1;INT;FLA
GRE X SAN 29-06-2016;2;2016-06-29;-5.0;-32;-25;-21;-11;-9;-11;-13;-13;-24;-23;-7;-17;-13;-14;-13.0;-14;-12;-11;-10;-15;-12;111.0;-11;36;19;9;4;-3;-4;-4;-4;-4;59;-4;8;9;-18;-8;69;5.0;54;-42;-24;-13;81;37;20;17;73;38;64;32;33;16;11;46;4;-26;-14;-14;-13;-100;-92;-54;-57;-33;25;-13;31;13;-30;16;27;14;9;7;4;-58;-5;-9;-12;-19;-93;-52;-22;-49;-25;-5.0;-37;89.0;5.0;3;20:30:00;1;SAN;GRE
VIT X SPT 29-06-2016;2;2016-06-29;10.0;22;19;9;67;35;50;23;6;-98;-55;15;-33;-17;14;16.0;10;22;19;17;16;12;14.0;49;37;24;16;52;30;20;19;29;-33;33;-5;6;30;21;29;55;130.0;-11;-7;-5;-3;19;-2;-5;-3;-7;-7;22;16;15;15;15;75;14;14;88;57;39;73;74;34;40;23;43;15;12;12;21;12;7;4;2;5;-99;40;-70;-40;-22;-12;2;3;33;18;34;24.0;28;18.0;25.0;3;20:30:00;1;SPT;VIT
CHA X CRU 30-06-2016;2;2016-06-29;-10.0;-28;-17;20;44;25;15;14;25;15;13;-10;17;8;1;6.0;100;65;37;34;20;17;-11.0;16;16;15;20;20;41;28;42;25;20;-16;10;7;83;42;-27;-13;-30.0;-5;-2;26;19;-9;11;42;30;14;6;2;-37;-27;-20;-9;-3;-7;-3;44;23;7;-6;-1;4;4;-2;4;74;43;23;7;-5;-5;-33;-17;-12;-9;-72;23;4;-3;-7;-6;-83;-76;-47;-5;-5.0;-39;75.0;-30.0;3;22:00:00;1;CRU;CHA
CFC X CAP 30-06-2016;0;2016-06-29;10.0;24;9;9;6;-10;6;4;-2;7;18;6;10;11;41;26.0;17;17;12;7;6;1;5.0;2;3;64;40;-28;3;3;3;2;-4;4;2;6;52;29;21;-2;-40.0;6;7;1;-3;-4;13;-20;-12;-8;-6;-5;-23;-14;-9;15;2;10;12;3;-4;-5;-9;35;13;4;4;28;-90;-48;-18;-12;29;17;8;2;-2;36;16;26;100;96;55;29;15;-2;-3;-3;-3.0;-25;-3.0;-25.0;1;22:00:00;1;CAP;CFC
AME X COR 30-06-2016;2;2016-06-29;-4.0;-103;-58;-57;-1;6;4;-5;3;3;3;-5;2;2;-10;6.0;-35;-20;-6;55;28;17;-1.0;28;22;15;21;16;11;9;8;17;3;2;4;5;66;41;30;23;35.0;-8;-6;-5;-4;-6;-11;-19;-6;6;11;14;72;46;86;55;20;36;51;61;53;32;17;6;-2;-32;-20;5;-13;-9;-6;-1;16;13;-95;-41;-25;-57;-33;-35;-15;-10;-28;-16;-11;-9;-7;3;-8.0;38;-3.0;30.0;0;22:45:00;-1;COR;AME
SPO X FLU 30-06-2016;1;2016-06-29;10.0;60;53;19;10;4;28;13;6;2;1;8;-1;-1;35;24.0;21;59;27;11;-23;-12;100.0;-13;-9;-17;-16;-21;-17;-39;-27;-25;-32;67;28;89;56;36;50;36;0.0;24;9;1;-10;33;-9;26;7;-110;-65;-42;-31;-22;5;-15;22;-4;10;2;-48;-29;-51;-34;-23;-14;-11;83;-7;-2;18;11;54;26;-52;-34;-25;-18;39;85;48;29;17;10;-1;-1;-1;45;26.0;24;-1.0;5.0;2;22:45:00;1;FLU;SPO
PAL X FIG 30-06-2016;0;2016-06-30;2.0;32;23;5;-8;-9;-5;-9;35;20;-62;6;-29;-23;-12;-4.0;45;30;22;16;8;-2;8.0;-16;-9;-5;-2;-1;-5;36;50;33;23;-6;28;12;8;49;68;49;-50.0;45;26;15;9;-12;10;31;17;9;12;19;17;100;67;46;-3;32;-41;-20;-13;-58;-36;-39;-49;-25;-7;4;29;30;23;20;18;15;14;3;21;23;100;19;21;-15;6;5;1;24;14;6;-12.0;60;-15.0;75.0;4;20:30:00;1;FIG;PAL
STA X PON 30-06-2016;3;2016-06-30;10.0;46;24;13;11;12;100;62;40;31;16;7;4;4;-73;-37.0;-16;16;8;16;14;5;10.0;8;5;-20;-13;-10;7;7;1;-5;6;-24;-70;-30;-18;-16;-17;-6;15.0;-6;-3;5;26;-9;15;9;5;2;-1;-2;-3;-2;5;6;24;3;6;49;29;17;11;6;11;16;10;13;-55;-28;-17;-40;-23;-4;-2;1;-4;-34;25;37;8;3;1;2;-2;-27;-24;-17;-13.0;-37;62.0;-25.0;0;20:30:00;-1;PON;STA
CAM X BOT 01-07-2016;3;2016-06-30;85.0;15;56;29;13;-23;-11;-34;-22;-15;-15;44;-6;3;6;-15.0;8;2;3;5;87;51;20.0;29;15;2;58;30;6;8;-31;-36;-18;5;-6;-6;-3;-72;-47;-24;55.0;-21;-14;-10;73;-7;37;-44;-15;-12;-16;-13;-10;-12;-29;-39;-16;-20;33;16;-62;64;19;2;10;14;33;-2;-33;-94;-58;-100;-67;-19;-7;19;76;100;2;67;38;19;2;-12;-11;-10;-35;-15;-83.0;22;81.0;-75.0;5;22:00:00;1;BOT;CAM
FLU X CFC 02-07-2016;0;2016-07-02;10.0;10;6;5;5;5;5;5;35;28;18;9;12;8;4;3.0;3;3;3;48;25;11;8.0;35;14;-20;-2;6;25;20;18;20;16;-17;13;17;59;39;22;-36;65.0;9;7;7;7;-5;7;7;7;7;11;39;21;10;4;-4;-1;-7;-12;-14;-16;18;17;18;11;1;-21;7;-14;20;5;22;9;4;-1;4;35;35;6;25;21;29;91;51;68;38;19;-7;-24.0;9;2.0;0.0;0;17:00:00;0;CFC;FLU
CAP X AME 02-07-2016;0;2016-07-02;-10.0;16;15;9;4;2;5;-3;-3;-2;-7;-7;5;-1;3;3.0;5;5;-23;-8;19;11;-6.0;45;36;59;36;24;14;10;31;26;17;-5;13;5;7;10;22;7;30.0;-9;-31;-37;27;-5;3;4;6;100;62;38;29;-39;-23;37;4;7;2;-22;-15;12;7;9;-33;-22;23;6;4;-16;-5;-2;-3;-2;-1;5;2;-46;34;-47;-48;-30;-18;-8;-10;28;9;30;13.0;38;1.0;-40.0;1;19:30:00;1;AME;CAP
CRU X VIT 03-07-2016;2;2016-07-03;-35.0;4;7;95;59;39;1;6;-3;-13;-32;-18;-100;-62;-87;-96.0;-55;75;28;22;19;16;48.0;9;96;57;29;3;5;9;-37;-20;19;22;-37;-15;-2;5;-20;-2;-5.0;-9;-12;-1;-19;13;-8;-6;-5;-1;82;49;89;33;20;66;21;39;54;34;15;3;-77;-53;-38;-53;-22;18;-3;-12;25;26;9;11;-14;7;29;16;-17;12;17;13;-22;-80;-44;-25;32;13;39.0;-1;20.0;-25.0;2;12:00:00;0;VIT;CRU
INT X GRE 03-07-2016;1;2016-07-03;-10.0;-10;54;32;-43;-11;73;77;44;28;35;-13;-42;-96;-95;-49.0;-28;-11;3;5;3;-4;-11.0;-14;-10;-7;4;-1;-32;-19;23;63;44;-10;30;20;12;5;10;3;25.0;9;8;72;45;-5;24;13;47;23;13;37;32;46;27;15;-40;12;81;45;25;17;8;-2;-3;-28;-23;-27;-5;4;8;-12;-4;4;9;38;27;24;-20;6;1;-9;-13;-4;-2;5;7;5;3.0;-13;7.0;55.0;0;12:00:00;-1;GRE;INT
BOT X STA 03-07-2016;1;2016-07-03;-10.0;-13;-11;-4;-9;-4;-4;-3;-3;69;39;72;22;12;6;-1.0;-1;-1;5;11;7;6;36.0;-4;-33;-14;-7;62;37;2;4;-2;24;27;14;46;12;10;7;46;0.0;22;14;-29;-100;22;-70;-41;-26;-14;-31;-20;-3;-3;-3;-2;19;-16;-26;25;9;14;-18;-26;-14;-1;8;6;11;15;6;-3;-3;-5;-6;-36;-25;-13;3;57;25;8;-5;1;-8;-34;-31;-50;-41.0;-35;-1.0;10.0;2;17:00:00;1;STA;BOT
COR X FLA 03-07-2016;0;2016-07-03;8.0;-13;-19;-22;-8;23;5;-22;-9;-100;-66;11;-39;-21;-13;-5.0;-2;2;4;12;9;3;64.0;2;72;8;5;-49;-25;-19;-16;-13;-48;42;-49;-5;3;-18;-3;18;10.0;7;1;-3;-4;-26;-6;-34;-16;-5;-4;-3;-1;-1;-67;-30;67;140;75;41;71;37;6;-5;-5;-16;-15;38;-20;-19;-12;-8;-6;29;13;6;46;57;-30;100;94;61;38;26;7;9;-23;-12;78.0;-14;44.0;-5.0;4;17:00:00;1;FLA;COR
PON X SPO 03-07-2016;0;2016-07-03;4.0;41;27;21;38;21;8;-35;-12;33;11;5;2;-5;8;49.0;28;15;14;12;38;27;7.0;21;12;11;11;8;-8;7;8;-24;77;6;40;30;24;23;23;-5;25.0;-38;60;28;54;-7;44;18;8;1;8;4;6;5;75;92;41;62;44;33;26;18;12;-33;-18;-25;-15;23;-8;-1;1;1;1;31;59;35;19;14;18;29;4;-5;-3;-10;-10;-6;-4;10;33.0;60;-1.0;0.0;1;17:00:00;1;SPO;PON
SAN X CHA 03-07-2016;0;2016-07-03;-10.0;13;8;4;10;31;24;21;13;1;5;-3;6;13;14;40.0;22;17;31;-39;22;5;3.0;-3;3;3;40;25;16;10;25;10;4;-53;1;-42;43;17;42;100;0.0;7;18;17;16;-24;15;15;6;-47;-25;-14;-3;-1;5;10;-8;13;5;40;56;30;42;100;58;32;-30;-4;-7;-4;-7;-3;-24;20;1;-1;5;5;-46;2;27;16;10;41;19;4;-3;38;51.0;-16;;-65.0;3;17:00:00;1;CHA;SAN
FIG X CAM 03-07-2016;1;2016-07-03;5.0;-78;-40;-18;-5;3;8;36;18;-63;-9;7;-2;-5;-4;-2.0;-8;-7;4;4;5;12;-13.0;13;14;49;25;10;4;16;9;-7;3;-7;-4;-5;-7;-52;-39;-4;0.0;62;31;15;9;-7;36;18;52;72;8;4;-4;7;7;21;-6;13;9;6;7;7;-16;-7;4;-31;29;-5;5;27;15;90;50;29;29;16;-11;-1;4;53;33;22;22;16;16;40;50;60;42.0;-78;36.0;-15.0;1;20:00:00;0;CAM;FIG
SPT X PAL 04-07-2016;3;2016-07-04;10.0;10;-80;-42;-22;-10;28;-38;-6;6;5;4;66;45;35;-25.0;6;-7;7;9;10;9;-2.0;1;-4;-2;-1;-1;1;5;8;-30;-8;-2;28;10;10;12;11;-6;-5.0;-3;-1;5;1;-10;30;-30;-5;-3;-1;-2;31;14;9;1;-7;75;42;-26;-1;-11;-47;-23;-42;-55;-28;-6;-9;-12;-11;-80;-49;-30;-16;-12;-5;29;3;18;14;11;20;13;11;100;71;49;32.0;3;22.0;85.0;1;21:00:00;-1;PAL;SPT
CHA X COR 09-07-2016;2;2016-07-09;-2.0;-4;-3;6;7;-7;4;49;35;22;15;-2;10;5;27;21.0;12;6;3;-1;-1;-1;-27.0;21;7;5;-5;41;17;7;1;-8;-9;-21;-8;-10;-21;-12;-11;-11;-90.0;-34;-23;-22;-11;-23;17;4;-4;-4;-25;-45;-30;-18;30;12;-14;-36;-50;-30;-18;-63;-33;-23;-20;-39;-24;-14;-19;-11;-11;35;-58;-15;-1;-3;-8;-3;-7;-6;-2;-4;-5;-1;-3;-5;-1;22;4.0;-5;-9.0;-150.0;0;17:30:00;-1;COR;CHA
CFC X BOT 09-07-2016;0;2016-07-09;-10.0;28;11;5;1;-43;-45;-13;-9;-77;-37;-12;-14;25;16;12.0;13;12;9;14;8;3;-13.0;-1;19;9;4;7;8;8;9;48;31;-6;55;35;83;44;31;82;55.0;5;7;14;6;27;-27;-45;40;10;15;45;47;23;16;22;25;9;-22;-11;-12;-13;-13;-16;-32;-26;-17;16;-12;-8;-5;-9;-37;-24;-16;-10;-6;-2;11;29;15;8;-32;-16;29;14;7;10;6.0;52;-5.0;-5.0;0;17:30:00;0;BOT;CFC
PON X SPT 10-07-2016;1;2016-07-09;6.0;-11;-86;-48;-26;-11;17;13;10;83;45;14;-29;-7;20;12.0;7;6;-6;-8;-11;-12;-8.0;-11;-10;-39;-46;-26;-19;-18;-10;-16;-9;40;-5;-2;-8;-10;7;32;0.0;19;17;15;10;29;4;3;9;43;21;8;-5;-4;-4;3;35;2;-3;-5;-27;-21;-17;36;10;-11;-5;17;-8;-12;-10;-8;-3;2;-4;-29;-20;17;10;78;43;24;11;2;-7;-7;-7;-2;2.0;-16;22.0;-35.0;2;22:00:00;1;SPT;PON
FLA X CAM 10-07-2016;0;2016-07-10;10.0;28;11;1;82;48;34;7;4;-4;-6;11;-2;-4;-11;-8.0;-6;6;4;7;10;13;17.0;47;33;19;11;-25;-17;-14;32;18;22;11;10;3;-4;-6;-9;-15;-5.0;-8;-9;-6;-5;16;-43;-52;-32;-20;-13;-6;-3;-63;74;14;43;2;-3;-8;-14;-10;33;13;-33;33;30;54;15;9;7;1;-5;-3;-2;-1;-1;-1;64;-1;-30;-18;-11;-6;-4;-1;4;5;6.0;42;-12.0;0.0;2;12:00:00;1;CAM;FLA
GRE X FIG 10-07-2016;1;2016-07-10;-10.0;-7;5;32;27;23;46;34;20;38;23;-1;13;9;-18;-10.0;-37;-17;-5;10;17;15;-11.0;47;26;9;9;4;80;46;33;85;56;-33;27;36;21;48;-30;1;75.0;-8;8;2;47;25;29;24;15;10;-24;41;-20;-1;46;28;-20;89;53;29;12;3;-8;36;23;19;42;-16;23;14;16;17;16;12;-42;-17;-3;34;-37;21;-22;4;24;38;41;-27;-28;-16;33.0;-16;12.0;70.0;2;12:00:00;1;FIG;GRE
STA X INT 10-07-2016;0;2016-07-10;-10.0;37;30;16;6;-2;-8;-13;13;-5;-5;-12;-2;2;2;1.0;27;22;16;17;13;8;-5.0;-28;-10;-4;3;27;21;15;-23;-10;-10;-30;-3;-64;-39;-10;-8;-28;40.0;-38;-30;-70;-44;-15;-27;-61;59;15;7;2;9;-6;-3;5;-5;16;8;-26;-6;-4;-1;-3;-3;-4;-4;-9;-5;8;6;13;11;6;-8;-15;-12;-11;8;-9;-8;-27;-42;-20;-8;9;8;10;10.0;55;4.0;30.0;1;17:00:00;1;INT;STA
SPO X AME 10-07-2016;0;2016-07-10;-10.0;24;21;14;10;-5;-5;-8;-4;28;24;20;34;44;30;25.0;24;11;3;-22;-14;24;3.0;7;7;4;1;-2;74;45;30;26;28;-6;16;13;12;86;55;77;;94;55;26;14;2;29;11;4;5;5;4;5;1;28;19;-6;64;33;14;1;25;21;18;17;15;13;-9;7;8;4;-6;-63;-38;-23;-9;-5;-1;6;4;-8;-45;98;45;-38;-32;-13;-12;-4.0;40;3.0;-5.0;3;17:00:00;1;AME;SPO
VIT X FLU 10-07-2016;0;2016-07-10;10.0;41;19;68;41;24;12;7;11;29;12;6;-15;6;-6;-10.0;-39;-26;-19;-14;-25;-11;3.0;-5;2;62;35;17;38;45;28;24;16;2;50;10;8;-23;36;11;-45.0;40;57;34;15;1;17;10;-27;-19;-16;-4;6;5;1;-28;-1;-13;53;28;65;43;53;26;8;-19;47;2;24;24;24;19;11;29;15;51;-55;-9;-3;-1;3;13;13;15;56;36;100;73;49.0;-3;37.0;45.0;0;20:30:00;0;FLU;VIT
CRU X CAP 11-07-2016;3;2016-07-11;10.0;20;17;24;20;16;15;19;66;49;33;27;26;22;9;5.0;33;69;41;26;17;10;22.0;14;25;46;28;17;9;10;-5;51;30;9;12;11;11;-6;5;-26;0.0;-52;-27;-17;-31;37;-43;-20;-14;-5;4;6;6;17;-47;-24;19;-11;49;26;22;-15;-5;-75;-38;-57;-61;15;-29;-6;25;19;18;20;16;37;88;53;11;37;58;-41;-44;-27;-16;35;15;16;3.0;31;-7.0;0.0;0;21:00:00;-1;CAP;CRU
PAL X SAN 12-07-2016;1;2016-07-12;10.0;17;-12;-37;-27;-21;-19;-17;-10;-12;-14;6;23;15;20;8.0;2;-4;-11;-4;-47;-62;3.0;-41;-27;27;5;7;1;17;4;-4;-1;2;-1;-3;-2;-12;-7;1;0.0;-5;25;52;35;1;20;5;29;3;-2;-2;-2;-78;-42;-55;1;-33;-20;30;17;58;40;35;16;2;-39;100;-23;-14;-8;41;19;11;6;3;-1;-1;65;-30;-18;-7;4;4;-11;-13;-13;-13;-48.0;39;-33.0;-25.0;1;21:30:00;0;SAN;PAL
