game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
BMG X MAI 04-11-2017;1;2017-11-04;-4.0;-28;-23;-19;-74;-40;-62;-35;43;15;7;-5;-64;-91;-56;-31;-16;-13;6;-5;37;100;-17;66;36;49;29;19;13;-23;-6;4;-36;-14;-17;45;24;-43;-16;-17;10.0;6;9;16;15;-92;-14;-2;6;72;48;30;-25;-19;-12;-28;-41;-13;-1;4;11;37;26;-26;35;100;74;-30;48;5;30;-19;-9;-4;2;22;13;14;-17;14;4;2;1;-5;-7;-3;16;13;-30.0;-48;-42.0;-90.0;1;12:30:00;0;;BMG
SCF X S04 04-11-2017;1;2017-11-04;1.0;27;14;12;11;8;8;30;52;35;24;7;17;11;7;7;7;-28;-21;-15;-45;-27;12;-31;-18;-10;65;26;11;-34;-10;37;36;14;17;8;-8;5;-1;-5;20.0;-6;-8;26;14;7;6;66;42;25;13;7;-1;-1;-2;-2;77;-2;30;20;-80;-43;-30;-26;-23;-55;-39;46;-16;-3;5;10;11;13;-28;-9;-33;-22;26;-11;-1;4;-27;-10;-2;5;5;4;12.0;40;7.0;50.0;0;12:30:00;-1;S04;SCF
HSV X STU 04-11-2017;1;2017-11-04;10.0;36;17;8;-5;17;8;6;5;4;28;10;38;95;53;29;67;42;19;17;96;59;10;39;28;15;2;-1;-14;12;7;10;14;-16;17;16;17;36;67;12;40.0;46;11;12;13;6;8;-15;11;-7;23;19;-73;-34;33;7;6;6;11;8;4;84;100;79;49;29;42;-35;94;56;41;32;65;36;21;12;37;19;31;18;17;72;100;74;90;57;59;64;42.0;18;5.0;25.0;3;12:30:00;1;STU;HSV
RBL X H96 04-11-2017;1;2017-11-04;-5.0;6;16;9;6;-20;-11;-4;51;33;26;6;22;12;8;9;24;21;-43;26;9;8;-25;8;12;-29;-18;-9;-4;-1;2;-4;2;-6;1;-4;2;1;32;12;0.0;41;25;15;10;-51;7;2;7;4;10;18;10;-71;-43;-41;-79;-25;-10;-26;-10;5;40;-30;-6;-3;31;-41;8;82;49;35;24;20;47;34;25;65;-20;44;23;14;-45;-49;-74;91;28;50;32.0;-7;24.0;15.0;2;12:30:00;1;H96;RBL
DOR X BAY 04-11-2017;3;2017-11-04;-10.0;-12;-15;-3;22;8;2;1;-81;-49;-30;-7;-18;-16;-3;-7;8;14;1;-2;-5;-8;-11;-6;-4;-18;25;7;3;1;-26;-91;-59;-7;-40;-29;-15;-8;-9;35;0.0;7;11;54;-73;-5;-11;-4;3;8;9;26;17;11;7;-5;-3;-1;1;1;1;1;-25;-8;-1;-72;-39;-3;37;10;7;11;38;61;44;29;1;4;-2;7;-4;2;2;2;2;-4;2;2;76.0;-7;46.0;30.0;1;15:30:00;-1;BAY;DOR
KOL X TSG 05-11-2017;3;2017-11-05;-8.0;-86;-55;-37;30;6;45;-33;-5;-13;-11;-41;-12;-35;-88;-50;-62;-79;-45;-47;-34;-18;-23;-24;-19;-14;-12;-57;-32;-23;-18;-20;-38;67;-28;-16;-3;6;40;24;-30.0;12;10;-7;-7;53;-4;42;23;14;-41;-18;-19;-86;-56;-31;26;-24;-20;-36;-100;-64;-47;-31;-21;-4;3;-41;2;51;35;82;50;31;-24;9;69;56;-18;-40;-51;-35;-30;-23;-15;-10;-10;-8;-7.0;-9;-3.0;0.0;0;12:30:00;-1;TSG;KOL
WOB X BCS 05-11-2017;3;2017-11-05;-71.0;63;43;38;29;21;10;6;-32;-28;-14;-34;-1;38;21;13;7;10;89;100;46;3;28;5;-2;-6;1;27;18;19;14;11;7;10;32;21;95;84;49;80;-5.0;41;23;12;5;13;-2;-1;25;-76;-30;-11;11;5;39;23;98;18;100;72;50;34;25;7;-10;-6;-6;-70;-7;-5;-3;39;41;-61;-24;-18;37;1;8;4;1;-1;-3;-77;-79;-41;-18;-4;-29.0;53;27.0;0.0;3;15:00:00;0;BCS;WOB
STU X DOR 17-11-2017;1;2017-11-17;-4.0;-44;-29;-21;22;-44;-3;-8;-10;-13;5;-5;5;3;4;-3;2;-8;-11;-14;-5;-40;-7;-28;-17;-30;-19;-10;-6;-9;-9;-10;-3;-32;-38;-19;-8;-11;-14;6;-75.0;-41;-19;-11;-7;-17;15;3;71;2;-11;-11;-12;-17;-4;4;73;26;41;25;20;1;-5;-10;-31;-54;-30;43;-17;-9;31;24;30;18;6;-5;-6;-9;28;-9;-14;21;15;-18;-1;38;17;2;-3.0;-23;-8.0;25.0;2;17:30:00;1;DOR;STU
MAI X KOL 18-11-2017;0;2017-11-18;-10.0;38;19;17;7;42;25;17;7;-8;-6;-7;-4;11;4;2;-46;-26;-16;-10;-6;-5;-5;5;5;3;-3;-3;-2;5;-1;-6;5;19;-57;-33;-14;-4;79;53;0.0;-2;4;-2;-7;-47;-6;-5;12;10;72;38;25;-28;-5;8;-23;27;-28;7;12;10;8;40;22;11;5;-15;-27;-22;-29;-13;-4;-1;-2;22;5;-12;-10;-6;-35;-24;-10;-37;-23;-18;-7;-6;-3.0;-9;-2.0;-25.0;1;12:30:00;1;KOL;
TSG X SGE 18-11-2017;1;2017-11-18;-10.0;52;27;-25;-5;-73;-41;-13;6;1;12;7;-9;8;22;14;9;9;7;4;4;4;7;-38;-20;-10;-5;11;12;13;9;6;-24;6;-11;-6;26;12;8;3;0.0;26;16;40;25;9;16;7;4;1;1;4;12;26;20;16;67;14;12;6;14;13;13;13;17;14;12;47;11;-16;-1;-1;-1;5;7;-35;-22;-6;26;-62;-31;-4;47;33;72;70;48;23;11.0;18;40.0;115.0;1;12:30:00;0;SGE;TSG
BLK X RBL 18-11-2017;2;2017-11-18;0.0;-4;-4;-10;-82;-50;31;-6;-18;-4;2;-6;4;4;7;33;21;9;-29;23;5;5;-8;8;3;-4;6;3;-3;-3;2;-23;22;-4;17;17;-23;-8;-2;79;0.0;42;20;14;11;5;39;25;21;14;9;-64;-44;-25;72;39;-2;54;59;-39;-6;27;12;-5;3;-5;-1;4;7;-38;-52;-37;63;61;37;22;11;-2;-8;28;21;14;10;3;2;1;2;8;6.0;-14;10.0;-45.0;2;12:30:00;0;RBL;BLK
BAY X AUG 18-11-2017;0;2017-11-18;1.0;16;14;16;17;100;64;37;33;26;15;1;33;23;-33;-13;-5;-1;4;8;9;-18;0;-35;-12;79;100;59;-72;-14;22;31;93;7;60;36;15;13;14;15;;-10;3;-18;58;39;21;18;41;1;6;7;9;14;2;-2;20;-2;-41;-25;-14;47;24;29;24;21;15;18;14;13;13;13;38;28;22;23;19;15;33;14;11;13;30;20;14;11;8;-28;-9.0;24;45.0;5.0;3;12:30:00;1;AUG;BAY
WOB X SCF 18-11-2017;1;2017-11-18;3.0;18;16;8;9;9;10;5;-5;1;1;4;1;-44;-28;-15;-8;-3;2;3;-4;2;9;77;46;28;27;21;3;-4;-4;-12;24;87;8;-7;-1;-1;-3;30;40.0;5;2;1;11;50;6;3;27;21;11;7;49;27;95;52;28;65;32;-24;-12;-11;-33;-43;-26;-82;-51;40;-76;-5;-5;-41;-22;-5;-9;-8;-5;-36;29;-25;-15;-9;-45;-25;-15;-49;-69;-38;-23.0;22;-14.0;25.0;3;12:30:00;1;SCF;WOB
BCS X BMG 18-11-2017;4;2017-11-18;-10.0;-5;4;-5;8;6;-78;-40;-21;-6;12;6;48;-69;-16;-11;8;36;35;25;20;100;6;82;54;38;-24;-3;3;-18;-4;3;36;4;100;99;89;83;2;-13;-50.0;-11;8;13;14;8;14;16;34;15;9;6;4;-8;-7;-3;-45;-1;-4;-1;6;4;-20;-3;7;4;9;-52;4;45;59;30;12;35;16;5;-77;-46;-18;-33;-22;-8;6;9;50;75;71;39;25.0;-7;9.0;40.0;2;15:30:00;-1;BMG;BCS
S04 X HSV 19-11-2017;0;2017-11-19;-10.0;9;11;67;36;17;13;-47;-26;77;38;-9;23;19;12;-2;-31;-23;26;17;8;41;-28;36;32;42;19;3;-28;-13;-7;-1;-7;-20;-10;-13;-68;-36;-24;-4;5.0;-4;-27;-1;-6;40;-28;-14;-8;28;27;17;-10;-5;-33;-29;24;-20;13;-3;-18;-12;-14;-16;29;56;37;9;20;5;13;2;4;-8;-4;23;84;47;12;26;9;-7;-18;-5;5;11;12;13;12.0;12;6.0;0.0;2;12:30:00;1;HSV;S04
SVW X H96 19-11-2017;0;2017-11-19;-10.0;-22;-22;-22;-22;-22;-22;-22;-22;-22;-6;-15;27;16;14;43;-28;6;11;36;24;96;-19;56;78;1;8;9;2;-44;-25;-22;-8;-21;80;40;33;25;19;9;;15;5;-44;-18;-22;-5;-59;-36;25;7;2;80;52;34;64;-22;75;37;19;8;-38;-26;-18;-78;-25;-11;-22;-11;-9;-44;-31;-21;-20;-19;-13;-12;75;-22;48;2;-6;-2;-12;-5;3;-22;-14;-4.0;-22;3.0;;4;15:00:00;1;H96;SVW
H96 X STU 24-11-2017;1;2017-11-24;-10.0;22;15;7;1;3;-5;-7;-29;-23;-49;-6;-29;-15;-9;-2;-31;-100;-82;-43;-33;-15;-4;-3;-30;-21;22;36;27;19;97;56;11;30;11;7;-8;-55;-30;-18;;-9;-4;4;-2;12;31;19;42;25;6;-16;10;35;-21;2;5;44;27;15;37;54;31;20;14;-28;23;-3;-8;7;9;4;3;-3;-3;73;39;-28;5;-12;-17;-20;-21;-9;7;-4;-23;-41;-22.0;33;-19.0;5.0;1;17:30:00;0;STU;H96
AUG X WOB 25-11-2017;1;2017-11-25;7.0;3;1;10;4;5;6;35;8;7;22;29;62;39;54;36;30;39;28;19;16;19;23;14;13;6;1;-2;29;19;5;1;-2;19;-3;-34;-14;31;48;1;30.0;-2;4;9;43;31;24;19;91;64;40;69;72;43;30;19;53;-54;-33;-18;-10;12;8;31;17;78;64;22;43;29;38;23;13;-9;-43;-25;72;70;5;39;23;10;-4;-7;27;11;5;1;-7.0;8;-2.0;-5.0;2;12:30:00;1;WOB;AUG
DOR X S04 25-11-2017;4;2017-11-25;10.0;4;4;53;66;78;100;66;42;24;49;-27;-25;47;63;42;28;68;76;48;34;26;-1;18;-14;7;7;5;4;4;-4;-5;-7;6;-5;4;28;16;8;-2;-15.0;9;3;-2;-8;-7;-35;-28;-23;-34;-19;-4;5;25;-26;-1;5;38;38;-73;-62;-40;-74;-82;-44;-50;-35;7;-19;-14;-10;-26;-17;-52;-13;-10;-17;-32;8;-23;-17;-13;-9;-9;-10;-11;-86;-55;-77.0;11;-50.0;-95.0;4;12:30:00;0;S04;DOR
SGE X BLK 25-11-2017;1;2017-11-25;-2.0;6;5;4;4;3;2;-25;-12;-5;10;-4;8;7;-29;-18;-15;-23;-22;-14;-11;18;-9;1;-7;-33;-79;-48;-100;-66;-43;-15;-43;-5;-18;-47;-30;-16;8;56;5.0;33;25;15;9;-7;50;73;37;10;6;-30;-20;-11;-5;-3;-4;2;4;4;32;64;85;53;33;-38;65;-2;20;6;6;-33;-17;-7;3;-42;-55;-35;-3;24;44;33;15;17;16;-7;-7;-4;-8.0;9;5.0;30.0;0;12:30:00;-1;BLK;SGE
SCF X MAI 25-11-2017;1;2017-11-25;-10.0;1;-42;-22;-11;-4;-5;4;-28;-17;-12;-30;-30;-15;-9;7;-4;-1;5;31;-24;-7;-18;-34;-31;-14;8;-4;-4;-10;-8;-32;-81;-10;-54;-100;-92;-54;29;-2;;8;6;42;28;-6;18;36;100;88;53;32;18;35;14;-10;-7;-2;18;34;18;9;-43;-30;-42;-20;40;32;23;12;2;-2;-4;-74;-45;-28;24;2;20;-27;-18;-12;-5;24;47;32;17;13;9.0;15;31.0;0.0;2;12:30:00;1;;SCF
RBL X SVW 25-11-2017;0;2017-11-25;10.0;9;2;-1;-1;-2;-37;-21;-6;-5;71;13;74;44;71;15;2;-2;-3;-2;-27;-21;35;-14;-5;4;6;83;44;28;19;-28;-12;23;38;-18;-23;-17;23;1;;-44;-23;-13;-10;11;-6;25;18;9;-22;-11;-30;-21;-61;-38;28;-17;10;5;10;10;9;8;12;14;27;19;14;7;2;-42;-26;-16;-76;-51;-28;24;13;2;35;45;25;16;18;51;100;100;85.0;13;4.0;0.0;2;12:30:00;1;SVW;RBL
BMG X BAY 25-11-2017;1;2017-11-25;10.0;-5;-6;-7;-39;33;-10;-36;-26;-17;-17;3;-14;21;3;-11;-7;-6;-7;-6;-5;-5;-3;-70;-42;-15;-10;-12;4;-2;6;8;74;-2;37;16;3;-17;-73;73;-50.0;-8;-7;-6;-6;-4;-31;-25;-57;-66;45;-6;-6;-6;-7;-13;-5;-68;-46;-32;-90;-84;-57;-46;-74;-46;-35;-5;-25;-19;-58;-44;-100;-91;-19;-13;-12;-11;3;-10;-14;-48;-38;-27;-21;-53;-34;-60;-36.0;-3;-1.0;50.0;2;15:30:00;1;BAY;BMG
HSV X TSG 26-11-2017;0;2017-11-26;10.0;53;36;13;7;28;20;11;7;4;-3;6;-8;36;37;21;-52;-28;-13;51;24;23;-25;44;25;11;10;9;2;3;-4;-4;-5;-7;59;30;16;-17;-37;-31;0.0;1;-10;-2;3;10;28;16;-36;-40;65;17;11;10;5;-8;1;-7;-1;28;13;6;41;-25;-6;31;11;35;63;-46;-33;-37;-30;-21;72;35;13;4;23;3;-6;-37;-25;-19;-10;-14;-15;-7;71.0;47;60.0;-65.0;3;12:30:00;1;TSG;HSV
KOL X BCS 26-11-2017;2;2017-11-26;-10.0;9;4;1;-1;35;23;6;-98;-93;-51;-7;-29;-15;22;15;10;37;22;1;-42;-31;-10;-22;14;-38;-15;-15;-16;-58;-34;-23;-16;-7;-47;-29;-27;-3;3;5;;5;10;6;-64;-31;37;1;1;6;38;32;16;11;-23;32;-11;12;74;50;40;25;-72;-34;-13;-1;-2;-4;32;17;3;-2;-2;-4;-4;34;21;16;-9;12;11;-17;-4;4;-4;-2;-4;-8;25.0;29;-5.0;-5.0;0;15:00:00;-1;BCS;KOL
SCF X HSV 01-12-2017;0;2017-12-01;3.0;16;100;80;48;25;16;4;4;29;28;4;10;-41;-21;29;45;54;31;25;11;3;5;-1;5;36;29;15;-23;-58;-32;-14;-3;-25;5;65;42;23;-31;30;;7;4;2;3;-32;-5;-2;46;46;-40;-6;-3;6;-1;2;-40;1;1;5;3;2;1;35;30;22;18;-20;46;35;25;9;-11;-11;-13;-10;-8;-6;-43;-5;-29;-43;-22;39;18;16;15;12;2.0;32;-13.0;40.0;0;17:30:00;0;HSV;SCF
MAI X AUG 02-12-2017;3;2017-12-02;-10.0;15;-41;-11;-10;37;16;15;11;74;39;-4;23;14;8;-75;-38;-23;-15;-9;-1;-1;-1;47;9;7;19;10;2;1;34;22;46;2;36;24;16;-71;-44;1;20.0;-20;-10;-5;-2;1;1;2;-5;1;-44;-31;26;10;6;7;3;5;1;5;3;27;21;13;-38;-20;-22;3;-7;-2;12;4;40;20;15;12;41;26;38;20;20;66;41;24;93;9;-26;-54;-37.0;18;-28.0;-5.0;1;12:30:00;-1;AUG;
TSG X RBL 02-12-2017;0;2017-12-02;-10.0;15;11;1;-6;75;43;27;9;-50;-61;-14;-41;-34;-24;-16;-12;-11;-11;-11;-29;-18;-12;-6;36;20;14;3;1;6;-5;-6;-6;-10;-1;-3;-9;-7;-7;-7;;-66;-46;-85;-50;-12;-30;-13;-9;38;53;24;11;4;-3;-6;-14;-5;-5;-30;38;44;-43;-36;-62;-42;-29;-7;-16;-49;-28;-18;-13;-9;-4;-4;3;-3;-4;-18;-28;-9;-35;-19;-14;-6;37;100;75.0;33;42.0;;4;12:30:00;1;RBL;TSG
BLK X DOR 02-12-2017;1;2017-12-02;-10.0;-13;-9;-1;61;76;65;43;15;-11;-52;-12;-30;42;21;46;25;18;1;34;11;-8;-14;-7;68;46;54;54;55;27;14;31;26;8;10;42;21;6;-19;-29;45.0;-15;47;17;-25;8;-11;-11;-15;-13;-11;-16;-14;-8;-29;-42;-5;-30;-23;-20;-11;-10;-11;-12;-13;-33;-20;-5;-22;-49;-34;34;-86;-50;-28;-17;-18;-10;-7;-31;-24;-20;-17;-16;-12;-11;-15;-8;-9.0;-9;56.0;0.0;1;12:30:00;0;DOR;BLK
BAY X H96 02-12-2017;1;2017-12-02;5.0;41;26;23;24;76;74;51;37;100;57;7;33;15;49;26;20;90;58;-72;-17;-49;8;-54;-26;32;20;20;-59;-56;-29;-50;-28;9;-10;8;38;31;25;26;10.0;72;68;52;18;10;19;28;14;32;65;100;71;48;-40;-10;78;-11;-1;6;11;22;90;100;69;100;79;52;68;43;27;17;16;14;37;27;55;28;52;-34;25;50;46;28;20;31;56;67;44.0;64;-46.0;0.0;3;12:30:00;1;H96;BAY
SVW X STU 02-12-2017;0;2017-12-02;3.0;19;10;4;-7;-6;-4;3;3;11;10;2;10;8;27;39;66;-70;-19;-39;-31;-22;-50;-14;-9;-10;7;6;5;4;1;3;-10;-25;-33;-30;-47;-27;-44;-27;75.0;-52;-26;-14;-7;-12;-2;28;12;43;21;-35;-19;-15;-18;-18;35;-15;-15;-12;-44;-24;-12;16;55;78;48;15;-33;-6;-10;-13;-11;-7;-7;-7;-7;-7;22;-1;38;24;17;46;-45;-16;-14;11;-35.0;39;-5.0;-70.0;1;12:30:00;1;STU;SVW
S04 X KOL 02-12-2017;2;2017-12-02;-7.0;74;45;-34;37;17;5;-22;-6;-9;20;-7;28;25;21;18;3;7;11;-18;-4;3;-8;8;6;7;12;9;4;42;95;52;23;-8;71;71;68;41;26;2;0.0;-4;2;2;-50;44;-29;-96;-47;-27;-7;-4;3;1;-20;-6;44;-63;-57;-29;35;19;20;17;44;38;67;61;44;31;46;100;21;47;22;11;-76;-36;39;70;27;10;10;7;27;21;65;46;30.0;50;18.0;120.0;2;15:30:00;0;KOL;S04
BCS X SGE 03-12-2017;2;2017-12-03;-1.0;56;43;30;53;100;100;97;64;42;22;72;21;9;6;29;10;-13;-100;-98;-59;-33;48;-18;-2;1;6;2;-2;-2;-3;-8;-11;35;34;15;8;4;27;3;5.0;29;20;14;6;19;6;4;10;-6;-6;-9;-13;-11;-44;-19;15;-39;-16;-7;2;-4;-3;20;3;9;-13;5;-8;-10;-9;-8;-5;-4;-4;-3;-3;-28;8;-13;-78;-18;-1;4;7;14;6;8;35.0;9;21.0;0.0;1;12:30:00;-1;SGE;BCS
WOB X BMG 03-12-2017;0;2017-12-03;10.0;-9;-33;22;3;-38;-67;-35;-19;38;11;3;4;25;43;26;-37;-6;73;29;19;15;-3;10;-4;-3;4;4;6;1;-3;-53;-39;-3;-21;-11;-29;-70;-33;-48;-40.0;-4;12;31;12;78;-17;-9;-35;-26;-24;-22;-11;67;39;16;40;2;-4;-5;-6;-2;-4;-51;-34;-23;32;26;-46;-17;76;39;-25;1;1;-4;4;30;7;21;-35;-13;-8;-36;-27;35;-40;-16;45.0;-4;22.0;;3;15:00:00;1;BMG;WOB
STU X BLK 08-12-2017;2;2017-12-08;-10.0;2;1;1;2;2;2;2;4;-58;-74;-15;-49;-100;-61;-58;-26;-10;6;7;16;7;-34;1;12;13;10;9;9;33;22;17;13;-20;15;15;11;29;10;-8;5.0;-14;-2;7;9;-11;12;15;14;73;68;40;23;38;42;28;-5;15;48;85;100;99;62;-42;-10;-23;-35;-2;-15;-11;-17;-37;-24;-38;-19;-2;3;5;-5;3;-97;-54;-14;-5;-29;-7;-11;-15;-56.0;-1;-8.0;0.0;0;17:30:00;-1;BLK;STU
DOR X SVW 09-12-2017;2;2017-12-09;1.0;15;9;4;-10;-23;-46;-21;-6;7;10;1;35;28;-30;-8;-5;-5;-3;-80;-43;-21;1;-7;-5;9;12;-9;2;5;7;9;6;1;33;24;29;21;17;13;;17;14;100;74;1;58;39;22;50;34;24;18;16;86;55;5;37;26;15;8;-26;-100;-100;-63;-35;-16;27;3;6;-13;8;4;5;5;7;6;11;40;9;5;3;2;41;24;18;14;12;-17.0;24;9.0;35.0;1;12:30:00;-1;SVW;DOR
SGE X BAY 09-12-2017;1;2017-12-09;-10.0;38;29;19;10;-7;-7;-11;-13;-19;-10;-20;-37;-100;-79;-51;-27;-9;61;41;-26;-1;-17;-1;20;7;11;6;4;-3;-3;-4;18;-15;6;41;4;-6;-15;-42;;42;10;8;12;10;10;4;11;10;9;2;-3;-4;3;1;7;-5;-6;-31;-17;-8;27;15;17;12;13;7;13;20;14;10;-13;13;1;2;3;5;46;-3;-2;18;36;18;16;14;32;11;7.0;27;4.0;0.0;0;12:30:00;-1;BAY;SGE
HSV X WOB 09-12-2017;0;2017-12-09;-10.0;2;2;-5;-9;-8;-10;-11;-11;-11;16;-7;-6;-2;4;3;22;18;11;6;4;1;-6;1;-5;31;17;46;31;17;8;4;0;-1;0;0;0;3;3;4;0.0;3;3;6;7;8;13;12;16;13;6;1;-2;-28;-28;-18;38;-7;-11;-6;7;9;3;-2;-7;-6;-16;23;20;40;24;63;38;20;9;5;-1;30;38;16;74;23;13;5;6;4;1;9;13.0;-23;11.0;50.0;0;12:30:00;0;WOB;HSV
RBL X MAI 09-12-2017;2;2017-12-09;3.0;-12;7;1;2;27;-35;-5;52;24;17;6;18;49;24;15;5;3;8;10;11;52;7;100;70;71;-43;5;-1;5;5;10;5;7;-111;-60;-31;50;28;29;105.0;5;7;9;10;6;7;65;39;44;52;32;16;-59;-29;-19;1;-52;-32;-16;-15;-35;-43;-15;-4;6;13;-58;15;13;7;4;2;1;1;1;-42;-25;-33;-16;-11;-7;-7;-5;-3;-2;-100;-63;39.0;-23;-2.0;-10.0;2;12:30:00;0;;RBL
BMG X S04 09-12-2017;1;2017-12-09;10.0;34;50;35;26;22;35;53;27;22;16;7;-17;-4;40;15;72;100;57;-34;-3;-34;5;-30;-18;-100;-71;-33;-21;-14;9;2;-2;9;24;36;32;15;6;-2;-30.0;4;6;-36;-14;-64;45;43;42;54;34;24;20;-18;38;22;-35;16;13;-31;-21;-19;-16;-44;-28;-13;-5;-26;-20;-6;33;-18;-48;-40;-52;-25;-1;1;-13;5;-37;-15;-1;4;4;8;8;35;-29.0;48;7.0;5.0;1;15:30:00;0;S04;BMG
KOL X SCF 10-12-2017;4;2017-12-10;3.0;51;32;18;12;2;2;-3;73;39;16;3;8;-61;-38;-23;-14;-3;-10;-15;-90;-56;4;77;-44;-13;-10;-9;-15;22;10;7;5;51;-74;-37;-10;28;15;22;0.0;-62;-43;-24;-13;41;-6;-8;-45;-31;-23;36;8;-10;-4;-6;28;-10;-10;-9;-9;-54;-56;-100;-47;-90;-22;40;-18;-9;-53;-33;-32;-24;-81;-61;-43;-36;24;-16;5;-59;-41;-92;-53;-35;-44;-29;-15.0;90;-47.0;-150.0;3;11:00:00;-1;SCF;KOL
H96 X TSG 10-12-2017;0;2017-12-10;-10.0;22;12;7;7;-7;-4;6;2;2;6;-9;32;18;4;9;38;26;31;19;11;-15;-9;-6;-5;6;-8;-15;-46;-30;-25;-52;-37;-8;-26;-23;-20;-16;-8;-3;;46;21;8;4;-8;1;-3;-2;20;4;7;3;-41;-25;-15;-7;80;36;19;11;-15;-7;-21;-9;-1;25;27;24;10;1;-41;-30;-33;-64;-42;-26;-19;12;16;-10;-5;-6;-7;-9;43;55;10;4.0;46;-8.0;-45.0;2;12:30:00;1;TSG;H96
AUG X BCS 10-12-2017;1;2017-12-10;-7.0;-3;40;57;30;18;18;15;4;-3;-3;4;-4;-5;-41;-52;-29;86;44;52;28;23;4;6;2;39;55;39;30;20;36;23;17;6;19;20;14;7;33;23;5.0;-8;7;7;7;-19;28;20;20;14;11;28;69;37;19;8;-9;-3;-43;-21;15;1;-1;7;33;27;20;-29;16;13;9;2;23;100;86;47;20;3;-13;-10;-3;-4;-9;-7;28;10;3;4;-3.0;-5;23.0;-95.0;1;15:00:00;0;BCS;AUG
WOB X RBL 12-12-2017;1;2017-12-12;-10.0;-29;-16;-11;-1;-20;39;50;26;-30;-31;-7;-45;-31;-21;-37;-56;-30;-15;-33;-46;-69;-5;-40;-31;-29;-18;-10;-8;-32;-21;-21;-16;-4;-32;-15;-11;-4;7;-4;25.0;-3;4;-17;-35;-3;-22;-9;7;-39;-53;-30;-42;-10;-7;-1;-32;-9;-3;-31;-22;-16;-27;-19;-2;2;22;-20;16;12;8;7;4;10;53;28;19;38;-14;21;8;-21;22;66;35;17;7;-41;40.0;-46;12.0;45.0;1;15:30:00;0;RBL;WOB
MAI X DOR 12-12-2017;2;2017-12-12;10.0;-30;-20;-16;-16;-9;17;6;3;6;-51;35;-29;-17;-6;-28;-17;-19;-40;31;1;3;20;5;13;-30;-17;-14;-13;-12;-9;-9;-7;6;-5;-30;-24;-11;-8;-1;-60.0;-5;-7;-9;-10;-6;-11;-36;-14;-9;-7;-50;-59;-37;-23;-55;-6;-30;-16;-10;-6;-1;4;5;29;59;27;25;48;60;36;13;33;7;-5;-6;-8;9;4;4;-37;-18;-15;-53;-36;-18;-40;-25;38.0;-52;-77.0;-20.0;0;17:30:00;-1;DOR;
SCF X BMG 12-12-2017;0;2017-12-12;-10.0;-11;-1;10;10;52;39;50;36;24;13;-13;85;46;24;12;-8;-7;4;-4;-11;31;-15;-44;-24;-19;-15;21;8;5;4;7;-40;-34;31;7;7;6;9;33;25.0;53;40;100;66;-26;67;38;22;2;67;68;41;25;15;10;-17;24;20;5;2;27;12;3;-8;-5;30;-12;-46;-23;-15;-7;-9;3;17;-48;-25;-18;-9;-15;-14;-9;-9;-12;24;3;-6;30;11.0;-6;-6.0;-10.0;1;17:30:00;1;BMG;SCF
HSV X SGE 12-12-2017;2;2017-12-12;-10.0;100;63;38;19;6;4;-72;-37;-17;-6;6;-2;35;22;14;-74;-38;-24;-39;-26;-11;6;-88;-84;-100;-72;-42;-19;-8;3;4;5;8;5;6;11;29;79;52;40.0;6;8;2;4;6;47;62;67;45;31;15;6;1;39;47;16;58;64;29;10;3;-1;-3;-27;55;27;19;20;21;18;11;30;27;60;36;86;9;18;5;1;1;-93;-46;-22;-7;11;13;15.0;47;46.0;50.0;1;17:30:00;-1;SGE;HSV
TSG X STU 13-12-2017;0;2017-12-13;7.0;-29;-19;-16;-11;-9;-9;-9;-14;-10;-2;15;-3;-3;6;7;4;5;5;-3;-3;-36;12;-75;-13;12;-11;4;2;-2;8;-6;5;8;26;15;8;4;1;5;0.0;25;17;12;10;6;8;5;24;15;-33;-11;-4;8;34;25;6;17;12;4;-26;-10;-1;-51;-37;-21;-15;9;-6;34;15;13;11;10;7;8;38;26;-44;14;26;87;47;5;42;22;11;6;4.0;-46;-2.0;-55.0;1;15:30:00;1;STU;TSG
