game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
TSG X AUG 10-11-2018;1;2018-11-10;7.0;-16;-4;6;6;8;-15;-2;19;39;10;10;-26;-17;-20;-21;-28;-11;-44;-72;-51;-27;24;-14;-6;26;37;32;11;-30;-22;25;-17;24;11;-26;13;22;-32;-8;15.0;23;-39;-18;14;2;-16;-28;-33;20;-5;-9;-36;-17;-41;-21;-6;39;9;-42;-22;-16;-33;27;-21;-34.0;-24;-5;-48;-46;-19;-7;25;-41;-32;-18;-9;-6;-8;2;24;6;40;65;61;3;44;15.0;5;-25;3.0;22.0;2;12:30:00;1;AUG;TSG
DUS X BCS 10-11-2018;1;2018-11-10;11.0;-3;-6;-8;-11;-9;-9;-74;-82;-51;-15;1;-21;-11;-7;-9;-12;-21;-25;-27;20;-7;-5;-2;35;23;45;15;-24;-12;-14;12;-7;-7;-51;-39;-18;13;-27;29;9.0;15;8;45;33;-6;44;66;65;45;29;37;41;28;18;28;-1;16;4;-21;-9;80;42;43;27;12.0;1;-4;2;64;49;29;35;24;10;5;3;6;15;39;21;-66;-25;-11;56;31;26;18.0;-38;-10;-52.0;37.0;4;12:30:00;1;BCS;DUS
SCF X MAI 10-11-2018;3;2018-11-10;-7.0;-35;-31;-15;-22;-21;-16;-11;-9;-16;-74;-10;-46;-43;-30;-23;-38;-25;-15;28;58;29;-12;18;18;-18;-10;9;6;24;23;16;12;-67;-12;-1;11;7;6;24;-6.0;-5;-9;-25;-2;-45;20;16;6;-27;41;18;39;29;52;33;-81;55;22;19;62;70;41;41;22;8.0;1;-94;6;6;-50;92;33;-23;-76;-37;-19;-1;-54;-3;34;23;10;4;-5;4;16;15.0;20;-27;63.0;35.0;1;12:30:00;-1;;SCF
SVW X BMG 10-11-2018;3;2018-11-10;-3.0;-20;-11;-6;-5;-3;-19;-11;-6;-2;-1;-4;1;1;15;8;32;-27;-27;-33;-10;42;-5;26;11;12;12;10;6;25;22;12;-51;-6;-42;-23;-12;-7;9;8;;-14;30;-16;-70;-26;-45;-17;-54;-89;-44;55;23;12;-12;-3;-32;65;76;43;24;20;19;4;9;26.0;17;-36;11;24;72;43;18;1;30;49;75;59;-17;41;28;31;36;-26;-50;-54;-26;75.0;63;-18;48.0;24.0;1;12:30:00;-1;BMG;SVW
DOR X BAY 10-11-2018;2;2018-11-10;-3.0;23;6;4;2;-11;-9;-8;-7;-46;-40;-9;-29;-44;-36;-30;-23;-9;-42;-40;-24;-23;-11;-16;-3;3;4;-20;-4;5;-2;10;5;-60;7;3;1;-1;-1;-1;-18.0;5;3;15;51;-45;24;17;19;-59;-28;-10;10;3;9;28;-54;72;44;22;25;16;3;13;86;47.0;25;-29;13;-9;-9;-7;17;-19;-20;-1;-12;-30;-21;-23;-19;-27;-17;-20;-17;-25;-46;-33.0;-24;-13;25.0;-51.0;3;15:30:00;1;BAY;DOR
RBL X BLK 11-11-2018;0;2018-11-11;10.0;45;16;4;91;53;4;-3;6;3;43;17;22;10;15;36;25;-25;-11;7;56;23;9;18;33;20;26;15;13;-11;-3;-4;-6;5;-9;-5;-5;-6;-8;-8;2.0;-11;-14;-35;-25;-12;-13;-22;-10;-2;3;1;26;16;12;26;-10;-23;-2;-32;-22;-15;-1;24;25;15.0;75;-7;32;12;2;-14;-7;-3;25;-68;-60;-68;-11;-43;-64;-33;-23;-14;-11;51;23;41.0;23;-23;-2.0;-2.0;3;12:30:00;1;BLK;RBL
SGE X S04 11-11-2018;0;2018-11-11;8.0;13;6;19;13;-18;-23;-12;-8;51;83;6;59;40;20;-27;-61;-43;-34;-25;-29;-15;5;-10;-8;12;17;34;13;8;7;4;24;4;29;36;20;7;17;21;30.0;-1;-1;-1;4;4;3;8;6;-6;3;8;6;5;5;3;36;3;5;47;29;15;17;15;43;8.0;24;44;27;12;3;51;22;7;-6;4;-6;-31;54;-7;86;55;35;23;31;10;12;-10.0;-1;22;33.0;24.0;3;15:00:00;1;S04;SGE
BLK X STU 23-11-2018;0;2018-11-23;-3.0;37;49;70;44;40;28;20;16;6;-4;-36;-5;19;-44;-19;-9;-1;8;7;-4;-3;-25;25;14;-11;-10;9;38;26;26;-20;-28;-13;-44;-56;-28;-5;25;9;17.0;-5;7;2;1;-5;1;1;22;-43;20;31;43;46;32;-19;5;-29;-4;-24;-23;-7;6;23;19;18.0;33;8;27;41;21;10;-6;-17;22;25;37;12;43;33;16;1;23;37;15;-19;-28;-3.0;-13;43;11.0;-21.0;2;17:30:00;1;STU;BLK
MAI X DOR 24-11-2018;2;2018-11-24;-10.0;-30;-43;-27;20;-9;-12;-8;-2;-6;-6;-11;26;6;1;-44;-36;-31;-15;-11;56;29;-16;-20;-31;-50;-32;21;-18;-8;-4;-5;12;-13;42;43;-26;-4;-8;-18;9.0;30;19;38;16;-37;5;-7;49;18;-28;-19;-23;-50;-31;-25;-34;-16;-17;-10;-9;-26;-49;56;-21;-2.0;9;-27;10;51;24;8;-7;4;-14;-51;-25;-15;-30;-7;56;35;34;22;14;5;4;8.0;49;-38;6.0;-8.0;1;12:30:00;-1;DOR;
AUG X SGE 24-11-2018;3;2018-11-24;17.0;24;8;-28;-12;-24;-10;29;16;-35;-7;-58;-4;6;3;21;4;-5;4;-7;-2;2;-24;-40;-34;-27;24;16;19;-14;21;22;18;-14;75;41;17;52;28;-24;1.0;3;4;-58;-54;-8;-20;-5;19;12;8;-28;-15;-11;-4;-15;13;-11;-25;15;53;46;100;59;63;-60.0;-10;22;-8;21;31;27;41;8;4;32;26;57;-18;34;28;56;47;32;23;18;46;30.0;22;28;63.0;21.0;1;12:30:00;-1;SGE;AUG
BAY X DUS 24-11-2018;3;2018-11-24;-2.0;20;17;30;22;100;72;48;25;79;35;-47;27;63;94;58;58;64;42;51;47;33;-57;24;52;58;39;35;61;49;36;30;48;-27;37;-30;-1;4;19;-64;4.0;-53;-27;-3;26;28;43;31;65;37;28;12;5;4;6;61;12;46;32;23;17;27;36;19;12;7.0;-24;50;32;35;17;-11;8;9;21;19;-24;7;37;-35;-19;-5;9;58;45;39;28;22.0;31;28;32.0;12.0;3;12:30:00;0;DUS;BAY
BCS X TSG 24-11-2018;3;2018-11-24;-42.0;16;-45;-16;17;34;31;70;44;40;50;-72;49;23;15;15;2;-4;-39;-33;-32;-46;-49;-40;-39;36;11;-20;17;5;-2;15;7;-32;9;36;28;27;-46;-15;;-9;-3;3;38;-35;25;65;81;47;19;-52;-100;-43;-13;8;-23;4;-42;33;88;51;33;17;41;17.0;53;-8;55;32;84;58;30;32;24;-14;-9;-3;25;28;24;25;24;19;38;42;28;74.0;47;15;4.0;41.0;3;12:30:00;0;TSG;BCS
WOB X RBL 24-11-2018;0;2018-11-24;5.0;-25;-26;-16;12;-4;-39;-12;-14;22;-11;19;-4;2;-1;-28;-17;-13;-6;33;8;5;7;9;-30;-16;-12;-41;-29;-12;-4;4;-7;32;-22;-6;-18;-11;-6;-2;;-2;-1;8;-36;20;-70;62;-20;-28;-10;5;4;2;-32;-21;3;-40;-31;-26;-21;-19;-24;-13;-13;-22.0;-27;17;-9;-9;-7;-7;-7;-18;-36;-22;-19;-3;6;-1;2;-28;-16;-13;-5;-4;1;-1.0;3;10;-16.0;6.0;1;12:30:00;1;RBL;WOB
S04 X NUR 24-11-2018;2;2018-11-24;0.0;1;6;47;31;29;50;40;100;23;-24;5;-38;-28;-35;-12;-1;-21;-9;71;37;20;-4;18;14;41;56;44;31;36;20;-60;-44;2;-23;-16;-7;-1;-2;-2;13.0;-26;-7;22;3;-8;5;4;-2;-2;8;12;-28;-11;17;1;11;-3;4;-3;24;-21;44;24;27;13.0;30;68;21;33;38;27;10;6;3;2;-28;-72;76;-54;-18;27;12;35;53;35;33;27.0;18;7;13.0;60.0;5;15:30:00;1;NUR;S04
SCF X SVW 25-11-2018;1;2018-11-25;-17.0;27;33;13;4;-5;-8;-11;-1;26;62;-31;40;-44;-13;-15;-18;40;22;24;41;23;-24;-11;-14;-67;-45;-88;-55;-36;-15;-45;-24;-5;15;-3;57;41;24;13;-12.0;-22;-14;-38;-13;38;13;-14;41;-29;-20;-10;-2;7;29;45;26;74;75;88;44;18;-25;-33;-34;-33.0;-20;21;-12;12;2;1;-22;-6;-6;-6;-9;-36;19;-26;-23;-14;-21;-33;38;74;44;23.0;18;34;26.0;11.0;1;12:30:00;0;SVW;SCF
BMG X H96 25-11-2018;1;2018-11-25;-12.0;24;29;34;44;26;11;8;18;4;-5;-34;16;23;-18;-24;-14;-4;4;-1;11;6;-17;19;40;35;13;5;8;6;14;11;10;-8;8;7;6;6;6;64;-4.0;30;48;29;18;8;8;-7;-18;20;21;53;33;22;13;47;4;26;18;10;-6;-6;-13;-10;-13;-26.0;-6;34;8;4;-9;-46;-15;29;4;32;71;50;44;33;26;12;2;-7;-7;-25;-22;-19.0;-8;-57;-1.0;-3.0;4;15:00:00;1;H96;BMG
DUS X MAI 30-11-2018;1;2018-11-30;-10.0;-16;-14;-11;-16;-2;5;1;10;10;10;-9;24;18;14;6;18;13;35;48;27;-30;-9;-34;-24;-40;-23;-11;5;25;16;40;43;-9;22;11;-21;-9;-18;-10;-45.0;15;-28;-12;-4;-24;15;41;19;28;57;34;19;15;9;7;40;14;9;6;4;3;-35;-18;-10;-62.0;-36;-30;23;2;81;100;70;43;20;4;-26;-75;30;-36;-28;-30;-19;-2;21;18;33;23.0;38;8;58.0;58.0;0;17:30:00;-1;;DUS
DOR X SCF 01-12-2018;0;2018-12-01;4.0;21;18;44;31;40;37;14;18;15;8;3;7;8;7;7;7;38;34;26;40;16;33;-37;-17;-6;-15;-18;-2;7;6;10;22;24;75;41;30;-25;7;22;6.0;-3;8;22;64;11;40;28;19;13;7;6;6;28;14;42;11;33;9;5;5;2;3;4;4;2.0;-6;11;-3;-6;-9;-8;8;9;13;22;1;7;9;36;21;-29;-31;-16;-11;11;17;19.0;33;10;-29.0;54.0;2;12:30:00;1;SCF;DOR
H96 X BCS 01-12-2018;2;2018-12-01;-10.0;-7;-1;15;11;1;15;16;53;34;26;-38;1;4;-6;-11;-10;-54;-47;-21;-14;10;-65;6;5;-29;-20;13;4;32;18;7;2;-36;-44;-57;-33;-16;-16;-63;;-32;-17;-7;-1;-16;-25;-10;-33;-20;-19;13;-5;15;17;19;-2;39;31;22;20;11;22;10;8;17.0;9;7;11;4;36;8;-46;-14;-3;9;29;47;2;36;16;52;61;45;44;62;28;-65.0;-26;-16;-25.0;-55.0;0;12:30:00;-1;BCS;H96
STU X AUG 01-12-2018;0;2018-12-01;10.0;9;22;7;-21;-27;-42;-32;-43;-29;-5;6;-17;-46;-39;-25;-13;16;-24;-21;-2;-1;6;-14;-6;-21;-23;-32;-21;-27;-30;-17;-18;5;40;13;4;22;17;-4;-6.0;-15;-32;-24;-79;5;-40;-25;-22;-18;-11;-12;-13;-45;-29;-31;52;-37;-28;-56;-44;-41;-36;-29;-41;-32.0;-6;27;-24;-15;-28;-17;-12;-7;4;3;24;34;-17;39;35;18;6;55;37;74;38;20.0;-14;-1;-34.0;-9.0;1;12:30:00;1;AUG;STU
SVW X BAY 01-12-2018;2;2018-12-01;-18.0;-36;-14;41;2;-6;-32;-25;-19;-13;-4;-22;1;-87;-49;-35;23;-2;3;-30;-38;-23;-17;16;2;43;33;91;54;18;5;22;11;-26;-28;-13;-5;-16;-14;-11;;-11;-11;-65;-41;-17;-54;-96;-60;-43;-79;-62;-100;-66;-37;-21;-11;-23;-22;-22;-18;-12;19;22;17;19.0;1;-15;-6;-15;43;14;-18;-17;20;1;36;49;-60;38;19;33;22;11;3;-40;-30;-20.0;-13;-60;-12.0;11.0;1;12:30:00;-1;BAY;SVW
TSG X S04 01-12-2018;1;2018-12-01;5.0;35;21;8;-24;-44;-47;-26;-11;34;24;41;-29;-8;21;8;11;29;24;17;25;27;76;-16;-2;-47;-4;4;4;6;22;28;16;50;9;55;22;16;19;-16;-14.0;-9;-7;-7;-7;57;-30;-12;-9;-7;12;2;5;26;10;33;57;17;7;32;19;36;17;6;19;-47.0;-14;27;-10;-7;-9;-9;-49;-27;-14;-2;-67;-38;20;-40;-6;-4;-7;-5;-4;-16;-12;-10.0;-14;12;-61.0;18.0;1;15:30:00;0;S04;TSG
RBL X BMG 02-12-2018;0;2018-12-02;6.0;7;22;15;-29;54;30;31;18;26;22;8;9;30;-47;20;3;-7;-10;-7;-15;-7;50;5;-21;13;-26;-7;5;7;11;43;28;31;18;10;5;-5;22;34;26.0;46;32;23;38;46;13;-29;-11;10;3;18;56;39;18;7;32;-9;20;1;-4;-4;-5;-8;-52;-54.0;-37;20;-27;-27;-9;-5;-3;-12;-3;-4;2;-7;12;-12;-9;6;12;6;-7;-3;-5;-4.0;-1;14;-1.0;-9.0;2;12:30:00;1;BMG;RBL
SGE X WOB 02-12-2018;2;2018-12-02;-3.0;25;30;10;8;2;22;11;55;35;23;-4;15;38;21;3;10;4;30;7;13;7;7;2;-2;-61;-30;-2;4;32;19;9;24;-4;25;9;-7;-5;-24;-9;17.0;-5;11;1;34;-1;42;31;5;45;7;-3;-52;-33;-26;-37;-7;-26;-7;25;42;10;11;-7;20;10.0;-57;6;-46;-30;-17;14;58;41;32;36;44;7;2;7;60;33;18;4;10;4;22;79.0;50;36;34.0;-9.0;1;15:00:00;-1;WOB;SGE
NUR X BLK 03-12-2018;1;2018-12-03;-10.0;-96;-83;-64;-42;-28;-37;-28;-29;-53;-38;-11;-19;-8;-2;-8;-16;-10;-8;9;-7;-8;-12;-47;-47;-33;-25;-24;-17;-48;-57;-23;32;-13;4;13;15;26;10;-4;39.0;-5;-5;-22;-46;-13;-84;-53;-35;-33;-18;28;45;100;66;44;-33;9;-8;-15;-29;-21;-31;-20;-16;-40.0;-18;-24;-14;9;-3;-3;-33;-20;-70;-56;-29;-22;-14;-12;-2;10;-18;-7;-40;-40;-48;64.0;13;-14;5.0;16.0;1;17:30:00;0;BLK;NUR
SVW X DUS 07-12-2018;1;2018-12-07;12.0;14;22;16;18;13;-27;-61;-32;-17;27;39;17;91;47;43;21;19;19;73;49;34;29;18;35;17;7;-12;-24;-11;-3;34;16;18;10;-17;6;-55;-22;10;17.0;11;38;36;16;18;20;10;6;15;16;35;37;53;15;65;25;55;32;20;35;36;31;72;33;14.0;30;61;53;31;71;42;23;3;5;8;19;100;10;42;41;31;58;27;18;18;8;-5.0;-12;14;-18.0;-45.0;3;17:30:00;1;DUS;SVW
BLK X AUG 08-12-2018;0;2018-12-08;-10.0;49;38;49;57;56;40;19;14;15;46;-6;35;17;-80;-43;-25;29;19;21;15;16;-30;23;52;35;26;32;41;43;45;26;16;-31;36;45;22;20;4;-2;6.0;-8;-19;-9;-3;-40;5;6;12;34;24;33;14;14;12;30;-4;7;37;39;32;23;22;29;28;21.0;21;-3;18;32;56;51;38;50;83;41;8;-30;35;17;-24;-25;-10;8;-7;-3;-11;-10.0;-12;54;-30.0;-24.0;1;12:30:00;1;AUG;BLK
BAY X NUR 08-12-2018;0;2018-12-08;13.0;100;70;55;75;49;37;39;30;71;45;-8;27;-31;29;11;7;31;31;21;96;63;5;30;-18;49;76;53;33;21;13;7;17;26;46;30;20;27;25;20;6.0;22;61;68;56;37;31;14;7;4;20;13;24;97;79;49;28;55;37;36;31;9;-29;-19;-10;-4.0;3;24;-4;4;-5;2;11;7;15;51;39;30;54;25;22;34;50;36;33;24;51;29.0;-38;74;6.0;23.0;3;12:30:00;1;NUR;BAY
S04 X DOR 08-12-2018;2;2018-12-08;-4.0;-12;-6;-3;25;19;16;11;14;4;-11;-20;-7;-13;-26;-10;5;5;8;10;20;65;-37;40;31;9;-13;-32;-23;-9;-7;-2;1;-24;2;14;11;14;13;18;;5;14;13;33;-16;16;8;2;-2;-20;-34;-17;-7;64;39;-15;23;47;46;21;14;6;-4;-20;-5.0;-6;-8;-9;-23;-19;-28;-22;-84;-44;-21;-7;-9;-37;-40;-27;-21;-18;-15;-10;-57;-25;-10.0;-6;-21;6.0;18.0;1;12:30:00;-1;DOR;S04
SCF X RBL 08-12-2018;0;2018-12-08;10.0;-16;-14;-8;75;36;6;5;-4;-18;-10;6;-47;-35;-18;-53;-57;-46;-45;-27;-17;-6;11;-1;-1;13;51;33;55;56;28;4;-23;-23;-12;-8;-4;-1;-9;-11;41.0;-33;-16;15;22;-37;16;9;2;61;31;33;11;-8;-29;-25;-25;-21;-17;-35;-15;-13;-11;-7;-6;-17.0;-49;-16;-52;-36;-23;-12;-9;-17;-23;-18;-50;-35;-23;-28;-36;-66;-21;-6;-45;-38;-21;-19.0;-52;-26;-2.0;4.0;3;12:30:00;1;RBL;SCF
WOB X TSG 08-12-2018;2;2018-12-08;8.0;30;33;20;13;15;23;25;26;4;8;16;24;5;27;22;25;28;17;14;14;48;55;35;20;76;43;39;33;21;9;19;7;-55;-32;-16;-10;12;25;21;38.0;-3;-2;-1;-16;-9;-15;9;-1;25;13;6;43;27;3;1;-4;5;-1;-21;21;2;-1;-20;-37;-26.0;-31;7;-29;-23;-56;-36;-86;-62;-37;-21;-60;-61;7;-56;-33;-46;-34;-33;-20;-9;13;-18.0;-11;33;4.0;24.0;2;12:30:00;0;TSG;WOB
BCS X SGE 08-12-2018;0;2018-12-08;8.0;-6;-39;-22;-11;-5;25;50;38;23;3;48;-29;-27;-22;-14;-6;-20;-6;-4;10;-29;36;-9;-6;29;32;27;22;-40;-20;-20;-30;18;76;33;11;10;12;4;4.0;-63;-45;-39;-17;11;-15;-8;-7;-50;-25;44;5;-3;-12;6;17;-10;-44;-60;-61;-41;-27;-26;-16;-80.0;-52;5;-40;-33;-37;-22;-26;-20;-16;-13;-30;-22;6;-32;-28;-10;28;-39;-29;-30;-52;-48.0;-56;2;-40.0;-28.0;1;15:30:00;1;SGE;BCS
MAI X H96 09-12-2018;1;2018-12-09;-17.0;-45;-24;-25;-26;49;27;22;46;42;25;-8;14;5;-25;-1;36;15;10;8;-20;-5;-3;13;10;16;18;-21;-14;-28;54;29;25;2;27;18;7;-9;21;50;27.0;21;29;21;17;1;14;11;10;10;10;38;26;11;8;8;45;33;64;46;35;25;33;43;51;34.0;66;43;52;21;27;31;48;35;-34;33;13;-6;22;1;48;36;8;75;71;71;60;39.0;24;-40;52.0;27.0;1;12:30:00;0;H96;
BMG X STU 09-12-2018;0;2018-12-09;-8.0;20;19;46;41;43;29;45;31;33;20;-30;13;-9;6;6;49;70;51;58;71;58;-44;-55;-22;-26;-19;-13;17;18;89;57;41;-36;12;10;10;87;55;6;-13.0;17;12;11;10;-39;27;21;19;15;4;-54;-49;-33;-24;-27;-23;-4;8;23;18;22;11;51;31;55.0;38;-10;74;47;29;20;19;25;21;87;58;37;-1;27;27;17;12;24;51;35;32;54.0;37;15;33.0;21.0;3;15:00:00;1;STU;BMG
NUR X WOB 14-12-2018;2;2018-12-14;-4.0;41;15;-71;-36;-26;-3;-21;15;-8;-2;-3;-3;-3;-4;-3;-2;-1;21;7;-15;-3;-7;2;-28;-18;20;17;5;-9;-6;8;7;-16;22;21;17;33;15;13;9.0;2;2;5;40;-52;22;10;6;-17;-14;-18;-37;24;-47;-65;-15;-40;-25;-20;-3;1;5;4;-24;-14.0;-11;-12;-12;-2;6;-7;21;9;25;6;-5;-6;-11;-10;-3;6;16;17;48;44;29;14.0;29;21;49.0;-14.0;0;17:30:00;-1;WOB;NUR
TSG X BMG 15-12-2018;0;2018-12-15;17.0;9;-18;-41;-22;-15;35;48;40;34;33;15;14;-15;-20;-13;-27;24;12;20;18;3;85;5;15;-9;-34;-28;-9;-7;32;20;20;51;29;19;59;38;42;4;23.0;18;7;2;-2;46;-3;9;29;20;55;29;14;2;-3;-27;56;-10;11;8;6;10;20;54;36;69.0;42;32;43;19;-12;-30;-22;-8;7;22;48;68;31;45;52;75;49;60;39;33;39;27.0;62;22;72.0;30.0;0;12:30:00;0;BMG;TSG
AUG X S04 15-12-2018;1;2018-12-15;-6.0;40;43;65;42;100;51;26;12;13;25;5;15;8;-23;-16;-3;-4;-1;-5;-1;-8;-4;28;-39;-24;-15;-5;-44;-23;-28;21;3;4;3;3;1;-4;-4;-2;-32.0;-1;29;20;25;-4;19;16;12;-47;-27;-19;-15;9;17;32;-32;21;44;89;52;62;33;-22;-9;-21.0;-22;-16;24;8;6;-22;-19;-31;-22;-41;-26;-41;19;-3;50;29;-34;-39;-32;-16;-10;-54.0;-36;61;-1.0;-42.0;1;12:30:00;0;S04;AUG
DUS X SCF 15-12-2018;0;2018-12-15;-8.0;-14;-10;-13;-15;-16;-26;-16;-14;42;21;-18;25;26;51;19;6;-30;-21;-33;-21;-15;-22;12;9;48;25;46;27;-55;-22;-13;-11;-42;-10;-5;15;-6;-11;-10;;-4;18;9;-18;-9;-11;-16;-19;23;9;40;48;40;38;23;-9;12;30;15;58;61;36;23;15;31.0;1;-8;-8;26;8;2;20;41;11;7;21;97;-15;41;17;2;-7;-15;-14;-14;-68;-48.0;-79;-12;-43.0;20.0;2;12:30:00;1;SCF;DUS
H96 X BAY 15-12-2018;4;2018-12-15;-6.0;-10;-42;-42;-38;-32;-25;-15;-11;-8;-7;-71;-100;-80;-75;-50;-55;-28;-18;-38;-31;-41;-44;-100;-61;-41;-37;-26;-60;-35;-41;-68;-75;-14;-65;-44;-27;-35;34;-4;-4.0;-29;-21;-16;-13;-7;11;-7;-24;-30;-77;-91;-57;-39;-71;-72;31;-90;-56;-44;-100;-66;-75;-54;-30;-15.0;-12;17;-17;-43;-44;-43;-21;-7;-64;-81;-73;-47;7;-50;-28;-45;-29;-43;-36;-44;-49;-40.0;-17;-3;5.0;3.0;0;12:30:00;-1;BAY;H96
STU X BCS 15-12-2018;1;2018-12-15;-2.0;-45;69;32;8;-27;-38;-27;-16;-3;14;-2;-20;-5;4;0;-2;5;-30;-17;-6;4;-2;-16;-2;-25;-21;-20;-18;-34;-18;-10;-62;-3;-32;-15;-6;25;16;1;-3.0;1;8;15;49;11;9;2;-10;-3;-36;-15;19;28;7;-75;34;-37;-19;-10;-1;8;95;58;48;33.0;51;25;44;21;7;5;89;55;64;63;33;21;10;25;10;-6;-9;-2;-8;-8;-6;-28.0;-75;1;-16.0;-48.0;2;12:30:00;1;BCS;STU
DOR X SVW 15-12-2018;1;2018-12-15;-8.0;12;10;10;7;6;-21;10;45;27;21;-8;21;55;28;12;-25;-18;-55;-35;39;49;-23;9;11;-8;-60;-54;-58;-60;-40;-15;27;-37;56;37;54;34;24;35;14.0;3;-20;-16;37;-31;20;-26;-31;-20;-39;-21;-14;-3;31;18;-22;26;27;24;36;22;15;4;-34;-16.0;47;-32;80;55;54;30;12;1;-2;-4;-4;-37;56;-22;-10;-6;-1;-33;-19;-25;-16;-10.0;-5;23;-1.0;25.0;2;15:30:00;1;SVW;DOR
RBL X MAI 16-12-2018;1;2018-12-16;9.0;-35;-22;-28;50;16;73;43;24;1;3;7;39;13;5;25;8;-22;-11;-8;-11;-3;29;9;10;8;-17;-13;-11;-43;-57;-67;-100;23;-75;-100;-73;-40;-12;31;3.0;24;10;2;-34;39;31;35;10;-12;17;11;-8;12;9;-5;30;6;-14;-10;-10;25;35;39;19;9.0;1;21;-23;-17;26;1;-27;59;28;20;10;34;9;35;-39;-11;27;-30;-14;-15;-14;-21.0;57;7;24.0;2.0;4;12:30:00;1;;RBL
SGE X BLK 16-12-2018;1;2018-12-16;10.0;-16;-18;13;5;10;38;-42;-7;-3;-93;5;-58;55;52;53;64;32;20;6;3;41;47;25;-29;-39;-28;-28;-30;-45;29;-14;-1;24;12;12;66;34;28;13;-56.0;11;8;8;62;14;51;29;32;18;6;2;9;-4;50;61;-11;22;11;56;35;16;9;-40;-24;-26.0;-17;7;34;11;1;3;-6;-20;38;59;44;24;-5;34;15;26;15;11;10;20;14;8.0;27;4;9.0;-25.0;2;15:00:00;1;BLK;SGE
BMG X NUR 18-12-2018;0;2018-12-18;8.0;-22;-18;-8;52;32;35;52;51;55;30;16;25;10;8;3;7;18;96;57;34;9;13;13;4;6;37;27;27;19;14;22;91;11;51;30;8;8;-1;-1;48.0;-3;-2;54;5;21;10;13;26;36;22;8;-14;-8;-22;32;-39;-18;-7;-45;-27;-23;-11;-8;-1;31.0;19;-35;7;6;4;12;-14;20;10;4;3;4;-25;-2;-13;18;27;4;-33;-21;33;9.0;29;-17;19.0;7.0;2;15:30:00;1;NUR;BMG
DUS X DOR 18-12-2018;1;2018-12-18;-7.0;23;3;1;-3;38;13;-16;-15;-6;-12;-11;-18;-16;-16;17;-7;4;-5;-20;-14;-12;-20;8;-7;-9;-13;-12;-35;-30;-28;-22;43;-14;14;5;-16;-9;-12;-11;-3.0;-4;-11;-6;12;-14;-5;-8;4;-5;-9;-18;-9;30;43;17;-12;-13;-4;-8;-13;-13;-13;-51;-27;-13.0;-5;-12;15;-10;-8;4;10;-15;-28;-60;-41;-54;-11;-40;-58;-62;-62;-49;-53;-39;-29;-20.0;-23;-14;-16.0;15.0;2;17:30:00;1;DOR;DUS
BCS X AUG 18-12-2018;2;2018-12-18;15.0;-64;-40;-14;14;3;3;2;-1;-10;-17;39;-23;-20;-6;14;13;49;65;36;22;34;22;21;44;76;69;46;30;11;-22;-25;-19;43;-46;-30;-23;-12;-12;-15;-7.0;-4;-5;10;7;-30;-4;22;-13;8;12;31;34;21;2;-2;-2;-13;-48;-34;-19;11;-3;-4;-2;5.0;-14;9;-10;-8;5;24;15;6;5;-26;-27;-15;1;-17;-14;-4;10;28;24;45;33;54.0;37;-54;16.0;35.0;2;17:30:00;0;AUG;BCS
WOB X STU 18-12-2018;0;2018-12-18;6.0;-5;58;29;20;8;5;-19;-9;15;23;9;41;16;6;11;55;57;25;2;5;-44;28;-31;-42;-45;-24;-29;-21;-9;-3;-1;-10;18;25;12;13;-16;7;28;1.0;11;13;4;3;19;-1;-11;-13;-12;13;6;22;30;74;47;15;31;15;-9;-3;4;-15;-4;-16;-33.0;-9;6;4;2;-2;10;25;7;-27;-16;-56;-46;-40;-33;24;1;3;18;7;21;8;8.0;-4;-37;-17.0;-16.0;2;17:30:00;1;STU;WOB
