game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
DUS X DRE 04-11-2016;3.0;2016-11-04;-48;-1;-2;4;-4;-63;-66;-63;-56;47;8;-71;5;-22;-5;-12;-12;-5;-70;-37;-55;-35;-47.0;-16;6;7;52;31;18;11;6;40;24;-56.0;14;9;35;23;10;2;5.0;-2;-1;4;-2;-34;-57;-34;-21;-44;-72;-39;-19;-42;-24;-12;-17;-8;-6;-2;-2;4;4;6;2;4;4;-8;4;4;-4;22;14;5;29;59;35;58;-10;100;60;34;47;54;30;21;16;56;34;-7;24;-5.0;0.0;15:30:00;-1.0;DRE;DUS
KAI X UNB 05-11-2016;0.0;2016-11-05;7;-22;-50;-34;-21;-16;-12;-7;-12;-11;-40;9;-32;-26;-50;-35;-28;-21;-17;44;20;59;8.0;30;13;-6;3;-7;-5;-8;-30;-23;-19;7.0;-37;-52;-24;-65;39;-42;0.0;-5;-6;31;11;2;6;3;57;30;17;33;23;8;29;42;21;18;-21;5;2;-6;52;43;-72;-33;-25;4;-49;66;56;28;12;4;-6;-3;33;20;-43;33;11;2;-10;31;38;19;2;-5;-7;-29;-15;0.0;1.0;10:00:00;1.0;UNB;KAI
FUR X BOC 05-11-2016;1.0;2016-11-05;-50;9;38;22;47;18;5;-36;-21;-11;6;-35;45;32;17;13;10;-4;-29;-12;-3;-1;-26.0;2;23;18;14;43;37;22;9;6;7;35.0;15;10;7;6;-24;-17;0.0;-4;-36;-25;-18;17;-14;-7;-5;-46;-63;-63;-40;-26;-15;-8;49;-46;-29;-22;-18;20;3;-6;-57;-65;-36;49;-17;-7;3;-8;8;-61;-34;-25;-19;-3;30;6;28;88;50;25;11;2;-37;37;-29;15;-32;10.0;2.0;10:00:00;1.0;BOC;FUR
EBR X H96 06-11-2016;2.0;2016-11-06;3;-8;40;20;39;28;16;6;100;14;-11;-48;-56;-37;-13;8;5;35;30;-27;-38;-35;-26.0;-56;-33;61;58;38;27;100;57;25;-81;-19.0;-38;-35;-17;-16;-5;-2;0.0;-2;-2;-3;-3;-11;-8;-9;-9;-9;-5;-6;-37;-22;-12;11;-1;1;8;23;12;-7;-2;-7;-87;-56;-32;-6;-18;36;21;8;-5;2;-3;-49;-28;-15;-24;-8;-4;37;17;-50;-33;-64;-45;-41;-25;-14;-5;-30.0;2.0;10:30:00;0.0;H96;EBR
SAN X MUN 06-11-2016;2.0;2016-11-06;34;3;-4;-93;-83;-51;-16;-1;6;5;2;51;-1;-1;5;-7;3;8;24;13;13;2;24.0;-50;-35;-31;-26;-22;-16;-44;-26;-20;-11;13.0;11;11;20;-32;-48;-57;-30.0;4;6;7;8;4;13;11;15;19;17;15;35;26;61;37;-11;23;14;10;5;100;89;56;62;36;-11;-11;-66;-46;-37;78;6;6;27;52;21;35;-9;17;34;18;47;27;17;9;-40;-22;-32;-3;-24;5.0;3.0;10:30:00;1.0;MUN;SAN
STU X ARM 06-11-2016;1.0;2016-11-06;3;-39;-75;-43;-20;104;57;8;9;9;-28;3;-16;-62;-90;-56;-32;-19;-8;12;5;2;4.0;-21;-13;-31;-13;-3;5;7;10;10;10;-28.0;10;49;26;12;-13;6;;6;-37;-15;-4;-25;24;50;72;96;11;-4;16;-13;-31;-19;-13;21;-63;-25;-9;-1;-73;-35;-17;-31;-17;-7;58;63;42;31;23;54;34;17;46;64;-3;40;30;24;42;20;9;7;1;8;11;1;60;35.0;3.0;10:30:00;1.0;ARM;STU
WKI X STP 07-11-2016;0.0;2016-11-07;1;-15;33;40;26;13;-52;-30;-14;-9;-2;1;5;36;42;28;19;77;48;66;44;56;1.0;28;17;7;4;25;9;5;2;1;5;16.0;5;5;5;5;5;33;5.0;16;16;15;15;8;18;5;-6;-12;-7;-5;-2;31;23;13;-7;8;5;40;69;46;27;19;16;34;48;-3;51;33;22;14;9;2;-7;-9;7;-38;-4;-21;-11;-5;-2;2;37;-29;-7;-8;-3;-5;-8;30.0;1.0;17:15:00;1.0;STP;WKI
NUR X WKI 18-11-2016;2.0;2016-11-18;-2;-2;-1;5;-3;-2;-6;-4;-3;-2;-42;-1;-25;-15;-5;10;8;5;4;-64;-36;-18;4.0;-3;3;9;9;13;11;5;1;4;41;-5.0;38;16;22;45;61;3;60.0;18;18;13;50;2;32;25;-28;-3;-80;-48;-100;-60;-27;-5;-5;6;12;35;54;35;24;47;49;66;53;-2;36;23;41;67;44;61;42;26;61;19;-6;13;16;8;10;6;7;-7;14;48;100;-3;3;35.0;2.0;15:30:00;0.0;WKI;NUR
ARM X HEI 18-11-2016;1.0;2016-11-18;10;9;1;-5;-8;-89;-49;-26;-17;-9;1;-8;-59;-3;2;2;3;-6;-10;-45;-57;-29;-2.0;-12;-4;32;24;12;93;100;93;67;41;8.0;19;7;3;32;26;-28;0.0;-13;-3;5;70;1;48;32;23;23;4;28;15;7;7;3;-2;49;22;20;93;49;20;8;-5;-15;-5;-2;3;-8;23;9;8;1;28;16;12;53;28;29;12;4;-43;-9;-3;-4;-8;-8;-52;14;-16;70.0;2.0;15:30:00;1.0;HEI;ARM
BOC X EBR 18-11-2016;1.0;2016-11-18;5;24;37;28;62;41;30;17;15;-35;-12;12;-6;7;1;9;11;7;9;46;33;20;4.0;38;23;11;5;-11;-7;-4;-3;-6;-32;6.0;-18;-16;-11;-17;-1;8;50.0;9;5;32;89;7;57;32;23;15;8;8;-51;-23;-10;-2;38;10;42;23;-37;-14;-8;-6;-13;-44;-60;26;-30;-52;-30;-10;6;5;6;28;22;32;21;49;29;15;4;35;48;32;-62;-46;-1;32;3;-40.0;1.0;15:30:00;0.0;EBR;BOC
H96 X AUE 19-11-2016;0.0;2016-11-19;3;-5;5;12;4;2;1;1;1;1;25;1;15;39;23;53;39;14;15;53;71;40;-1.0;3;24;14;53;34;27;19;5;-11;-1;-1.0;-6;-5;-12;-66;-44;4;-30.0;5;6;7;48;-1;33;29;61;40;-36;-14;-10;-10;-4;-8;5;-67;-41;-25;39;8;8;3;-14;-13;-11;-29;18;14;6;1;-3;38;17;48;61;34;-38;-28;-45;-49;-31;-18;-8;-1;1;-60;-39;-17;-18;5.0;2.0;10:00:00;1.0;AUE;H96
KAR X SAN 19-11-2016;3.0;2016-11-19;1;18;17;13;5;36;18;-58;-9;-2;4;1;68;63;39;21;11;-19;-4;-4;-3;31;25.0;63;57;64;48;52;43;30;16;39;27;8.0;11;-31;-59;-63;-44;-2;-55.0;-7;-4;76;43;29;26;16;6;-15;-10;-48;-80;-100;-100;-70;14;-100;-63;-27;-18;-1;40;29;23;20;5;12;-6;-8;-16;-32;-25;-91;-55;-34;-20;-7;9;4;6;7;3;8;11;13;38;19;12;13;7;-80.0;1.0;10:00:00;-1.0;SAN;KAR
UNB X STU 20-11-2016;1.0;2016-11-20;-4;-2;-3;-4;-4;23;19;47;31;21;9;-5;8;-22;-8;-4;-1;1;2;8;6;6;-11.0;7;7;6;-3;-3;-8;5;50;36;28;-81.0;19;13;6;5;1;-1;0.0;-1;-1;-6;-52;-40;-50;-37;-49;-36;-18;-5;-2;-49;-36;-24;-25;-8;82;51;28;19;8;3;2;58;42;-14;27;13;-8;23;-23;-9;-2;98;63;37;-8;-23;3;8;4;6;9;9;8;3;2;0;2;20.0;1.0;10:30:00;0.0;STU;UNB
DRE X FUR 20-11-2016;1.0;2016-11-20;8;-41;-16;-10;-7;-5;-42;-18;27;50;48;-34;100;59;32;21;16;15;15;-10;-2;4;-19.0;-5;-5;-4;-4;-4;23;8;2;9;2;-50.0;-4;5;5;27;26;23;;16;12;33;21;-26;9;-8;-3;23;-18;-5;4;3;3;31;-12;73;38;16;43;28;12;17;47;27;18;-1;17;11;6;-4;2;2;3;-82;-64;-35;9;-23;-20;-8;-45;-35;-23;-16;68;34;-108;7;-81;-45.0;2.0;10:30:00;1.0;FUR;DRE
STP X DUS 20-11-2016;1.0;2016-11-20;-1;-2;5;-2;-2;6;13;-8;4;28;23;4;60;30;-33;-11;-8;-1;7;8;17;6;7.0;4;8;5;3;3;-6;-7;-45;-26;-15;9.0;-13;-7;1;-40;-36;-73;-5.0;8;7;7;7;5;77;48;31;37;76;38;-46;-44;-23;-13;-6;20;-25;21;8;5;2;3;-5;-6;-8;-4;-29;-43;-21;-8;-1;4;8;3;-37;-64;-3;-91;-58;-40;-47;-80;-39;-14;-3;5;11;-2;5;30.0;0.0;10:30:00;-1.0;DUS;STP
MUN X KAI 21-11-2016;1.0;2016-11-21;-8;32;14;2;-58;-37;-28;41;9;10;1;-8;-5;-12;-12;-12;-14;-10;-12;-53;-38;-21;-9.0;-12;-6;6;3;2;-5;-1;1;31;28;-10.0;10;-8;-8;-13;-85;-46;;-23;-9;7;7;-10;45;15;-37;-15;-8;-6;-7;2;2;1;-11;-9;-38;-27;-20;-16;-13;-13;-20;-15;-8;-12;-3;2;1;27;18;18;13;10;6;5;-57;-4;2;42;26;14;53;30;14;-31;-14;34;-12;75.0;1.0;17:15:00;0.0;KAI;MUN
WKI X AUE 25-11-2016;1.0;2016-11-25;2;2;-4;3;1;3;2;3;4;36;29;-38;44;26;-30;76;37;20;12;15;-10;-8;-25.0;-40;-17;-3;8;41;24;11;-8;-3;88;-47.0;46;30;46;25;-76;-74;;-82;-53;-38;-20;-30;-12;-8;-8;9;35;44;45;21;17;13;-8;37;26;12;7;-5;-9;-12;-14;-15;23;-3;1;-3;12;11;2;-3;-3;-4;-4;-4;-8;3;38;22;7;3;1;-2;-2;-1;-1;-1;-1;-45.0;1.0;15:30:00;0.0;AUE;WKI
DUS X H96 25-11-2016;2.0;2016-11-25;2;-20;-11;-6;-3;-1;-4;-1;-5;-83;-47;-5;-25;-21;-14;-45;-10;-12;-5;-2;12;-87;-9.0;-39;-21;-16;-14;3;38;28;50;33;23;-3.0;9;3;-96;-39;-5;24;0.0;-3;-23;-40;-56;-2;-35;-23;33;12;37;15;-33;38;10;2;-13;9;-48;-100;-63;-34;-43;-24;38;69;44;-66;45;30;57;28;-57;-42;-27;-47;-31;43;-35;14;6;2;-3;6;11;11;11;16;13;-25;16;15.0;2.0;15:30:00;0.0;H96;DUS
FUR X ARM 25-11-2016;1.0;2016-11-25;4;-1;-4;-28;-20;-86;-45;-24;-10;-4;4;5;-9;-6;-12;-4;3;-23;-10;-7;-2;3;6.0;100;75;14;-71;-64;-45;-12;25;16;17;2.0;3;-7;-8;-33;-27;-18;0.0;-3;-10;-10;-12;-2;-13;-14;-42;-30;-20;-9;-8;-5;-43;-100;-1;-94;-59;-73;-44;-18;-7;-2;-4;2;22;-2;8;5;9;-15;-10;-4;22;-14;-35;-16;-2;-5;35;-19;4;-54;-29;-18;-8;-33;-11;4;-8;75.0;2.0;15:30:00;1.0;ARM;FUR
HEI X STP 26-11-2016;0.0;2016-11-26;3;11;9;46;24;19;29;21;23;53;40;4;97;56;31;15;-8;-12;-15;-16;-3;-6;5.0;-46;-24;-11;-3;4;7;8;9;9;-7;6.0;-2;-1;-1;70;40;23;35.0;-4;-5;-35;-23;6;-15;-5;37;18;2;-36;-25;-20;-14;-5;6;-3;-29;-21;-17;-55;-39;-28;-22;-18;-12;31;-3;4;10;-36;-3;-3;-4;8;-43;-20;21;-14;-10;73;39;16;7;22;5;-33;-14;15;-10;-25.0;2.0;10:00:00;1.0;STP;HEI
DRE X BOC 26-11-2016;2.0;2016-11-26;7;-18;27;55;33;23;-54;-100;-63;-38;-22;10;-9;-13;-42;-19;-19;-5;-3;-1;30;17;13.0;8;3;45;53;29;20;9;-28;-19;-14;8.0;-3;81;41;47;26;9;0.0;2;4;-22;-8;5;-2;9;67;40;27;49;54;83;48;27;83;32;-47;-22;-13;-8;-6;5;2;1;-31;54;-47;-28;-17;-51;-79;-56;-40;-30;-1;2;62;26;15;49;47;52;-46;-45;-30;-20;-14;30;-45;-30.0;2.0;10:00:00;0.0;BOC;DRE
KAI X KAR 27-11-2016;0.0;2016-11-27;2;6;2;-4;2;42;27;17;-19;-7;-42;6;-20;-7;5;5;10;17;56;31;19;-20;7.0;-8;-11;-31;-18;56;23;9;2;10;11;8.0;11;6;4;2;1;1;-25.0;-3;-13;-8;-5;11;5;-1;5;7;9;9;5;-4;-14;-8;37;-45;-26;-10;-45;-51;-33;-20;-13;-50;-24;23;-10;39;22;24;100;69;41;42;28;13;14;15;12;14;2;-7;12;1;2;3;-3;9;2;20.0;0.0;10:30:00;0.0;KAR;KAI
EBR X MUN 27-11-2016;1.0;2016-11-27;-6;25;12;8;5;1;3;43;56;36;14;-5;9;4;-34;26;5;3;-4;-24;-13;-7;3.0;-3;1;2;12;10;14;-8;-4;-6;47;43.0;32;18;14;11;41;52;;29;15;7;4;24;4;40;-47;-14;-6;-2;-2;4;5;25;76;22;55;38;23;7;29;89;45;24;19;42;13;11;3;-125;-82;-93;-100;-73;-31;-60;33;-35;-19;-13;-16;-4;-6;-7;-8;-8;-29;47;56;-10.0;2.0;10:30:00;1.0;MUN;EBR
SAN X UNB 27-11-2016;1.0;2016-11-27;5;28;16;12;-133;-67;-42;25;5;10;-8;6;-2;5;23;57;-37;4;4;3;3;1;6.0;-5;-27;-14;-42;-23;-16;-6;-2;33;21;8.0;41;28;66;50;35;36;5.0;19;10;30;21;6;11;2;-42;-26;-17;39;10;12;10;9;5;10;9;28;15;12;-7;-2;-3;-3;-28;1;-17;-11;-7;-5;4;-2;-2;6;4;8;6;-8;-8;28;10;33;-53;-66;-41;-14;11;-8;8;30.0;0.0;10:30:00;-1.0;UNB;SAN
STU X NUR 28-11-2016;1.0;2016-11-28;1;6;27;15;8;13;8;3;2;27;10;1;1;2;3;-3;2;2;-4;-34;-28;-50;44.0;-54;-36;-18;106;59;32;-24;-5;-9;-3;57.0;-5;-5;-6;-7;-8;-3;;2;-6;-14;-28;30;-17;-10;-5;-2;-1;45;28;18;12;8;19;2;2;-5;-20;-51;-29;-52;-24;27;6;16;-24;27;11;5;-4;-26;55;16;17;62;10;-76;-20;-12;50;25;-21;-5;-33;-24;-15;10;-12;40.0;3.0;17:15:00;1.0;NUR;STU
STP X KAI 02-12-2016;0.0;2016-12-02;-5;17;8;33;18;12;35;38;17;7;-4;-7;-4;-28;-12;-7;-1;28;32;13;9;6;28.0;2;1;-24;-17;-13;-11;-9;27;80;50;26.0;9;5;1;36;8;11;40.0;35;54;37;48;19;25;10;26;13;2;-5;7;12;13;14;14;15;6;-3;-7;-30;-14;-3;5;6;4;14;-7;-4;-4;-6;-6;47;24;12;5;1;2;49;30;10;4;-3;-5;-13;-11;-16;-17;25;-18;0.0;0.0;15:30:00;0.0;KAI;STP
H96 X HEI 02-12-2016;2.0;2016-12-02;-3;52;27;22;37;21;16;14;6;8;11;-34;7;4;5;44;28;19;14;11;6;6;-14.0;11;92;55;40;71;44;22;16;11;56;-1.0;33;19;11;-76;-49;-5;105.0;-2;1;-9;38;30;-23;3;-48;-100;-66;-30;33;14;12;4;25;-33;-18;-8;23;17;15;16;11;52;67;25;77;82;51;29;11;6;-28;-23;-16;-10;18;-7;-8;24;-21;5;-1;4;-1;-6;-4;79;-9;50.0;3.0;15:30:00;1.0;HEI;H96
KAR X FUR 02-12-2016;2.0;2016-12-02;3;15;20;37;29;16;11;7;-5;4;-7;3;4;4;8;11;13;-69;-28;-38;-14;-4;9.0;6;12;-34;-39;-17;-14;-5;-1;4;1;12.0;5;6;3;5;2;20;;10;4;7;9;14;8;35;30;22;22;-38;35;13;-21;70;-86;42;27;19;17;9;9;14;17;14;77;-46;69;44;28;15;-37;-22;-10;-3;-8;4;-28;4;85;54;36;24;37;-17;4;4;1;39;4;140.0;1.0;15:30:00;-1.0;FUR;KAR
NUR X SAN 03-12-2016;3.0;2016-12-03;-1;29;-20;64;86;60;33;15;2;3;-2;24;30;20;15;-9;-2;4;-2;24;64;-69;15.0;-22;-9;9;10;13;11;10;14;11;10;35.0;10;3;-8;12;1;34;5.0;23;17;13;6;27;-3;-2;-3;-4;64;75;-77;-8;26;12;19;-15;-4;53;30;28;29;28;16;-27;-7;12;9;10;9;11;50;29;-75;-34;31;42;10;25;20;57;67;44;38;25;-29;-100;-63;6;-41;60.0;1.0;10:00:00;-1.0;SAN;NUR
MUN X DRE 03-12-2016;0.0;2016-12-03;2;31;29;24;15;4;-4;-5;-34;-31;-13;-4;-23;-8;-6;-6;-7;-12;-12;-3;-1;-5;27.0;8;10;-5;-10;-4;-2;-6;-27;-10;-30;7.0;-22;-18;-19;-15;-5;2;0.0;-4;-4;-6;-7;6;-10;-12;-10;-4;2;-3;-5;-1;2;1;-32;3;3;-24;-15;-7;-2;2;43;48;25;-17;16;10;9;5;4;3;3;2;8;-33;-14;-22;-24;-25;-8;8;-61;-33;-14;-14;-40;-5;75;-45.0;1.0;10:00:00;1.0;DRE;MUN
ARM X BOC 04-12-2016;0.0;2016-12-04;-9;-85;-80;-43;-28;-19;-34;39;91;48;23;-13;23;12;-8;-10;-6;-6;4;0;5;2;-31.0;-1;-1;34;8;-56;-34;-30;-45;-55;-28;-27.0;-11;21;5;5;-6;-6;-20.0;-6;47;27;18;-44;11;7;1;10;5;7;3;1;-1;-1;-51;61;40;24;14;-30;-17;-66;-39;-48;-22;-69;-13;5;1;27;11;-40;-19;-16;-30;-10;-44;-1;7;4;4;17;5;3;-30;-18;-14;-35;-10;-195.0;1.0;10:30:00;1.0;BOC;ARM
AUE X STU 04-12-2016;4.0;2016-12-04;-5;11;35;24;10;-102;-76;-44;-22;41;27;-4;20;44;29;12;10;-77;-41;-22;37;44;-3.0;41;29;22;15;3;2;1;1;1;32;-4.0;27;14;13;22;10;5;0.0;31;28;10;25;6;18;12;15;12;69;44;29;20;20;14;30;14;-19;-1;-1;-1;-1;20;17;-35;-43;25;-19;-9;-7;-2;-2;-2;-7;-80;-49;-35;30;-31;-13;10;9;10;11;11;10;62;38;18;23;0.0;0.0;10:30:00;-1.0;STU;AUE
WKI X DUS 04-12-2016;0.0;2016-12-04;-30;3;-4;-9;-67;-69;-46;-26;-23;-6;32;-45;21;52;35;16;32;24;41;24;17;6;-24.0;1;-38;32;2;-8;9;9;21;10;10;-8.0;9;7;70;-53;-4;9;30.0;8;8;8;73;32;92;58;38;56;84;36;16;4;4;5;41;12;14;56;32;57;32;17;1;-46;-70;25;-44;-29;23;-33;-17;-14;-12;-16;28;11;14;5;2;-2;-3;-3;44;23;12;-12;6;-8;1;0.0;0.0;10:30:00;0.0;DUS;WKI
UNB X EBR 05-12-2016;0.0;2016-12-05;1;-5;-7;7;7;1;-4;-18;-7;49;29;27;20;16;11;5;5;7;8;9;12;-18;57.0;-28;-25;-12;8;23;15;10;6;3;1;34.0;-20;-33;-21;-14;13;11;;15;12;11;9;23;13;6;27;-21;-9;-7;5;72;39;19;11;-25;-35;38;4;1;-67;-47;-32;-19;-10;8;-1;-40;-42;-25;-34;-25;-36;-14;26;11;4;2;-25;36;86;82;61;45;36;23;19;-5;18;85.0;2.0;17:15:00;1.0;EBR;UNB
HEI X UNB 09-12-2016;0.0;2016-12-09;-2;8;28;27;27;25;16;-24;-13;-9;-6;-2;-4;-1;-1;-1;-1;-31;-14;-24;-11;-4;-5.0;3;-53;-26;-13;-5;70;46;31;61;65;24.0;52;30;16;10;8;7;;-9;-5;-19;-17;38;-11;-26;55;28;-26;-28;-4;-8;73;39;12;23;12;12;6;32;43;44;24;42;22;12;9;3;-8;-12;-8;-6;-35;-22;59;85;11;49;29;21;11;-2;-1;-21;-18;-11;40;9;18;75.0;3.0;15:30:00;1.0;UNB;HEI
DRE X KAR 09-12-2016;0.0;2016-12-09;5;-11;-5;-1;1;7;4;-26;-6;6;6;7;3;3;1;-19;-10;-8;-2;-3;3;44;6.0;29;19;54;38;25;20;69;100;94;88;4.0;54;30;-29;-14;-8;2;20.0;-24;19;32;21;9;19;55;24;18;16;15;11;38;19;22;10;28;17;14;14;-49;47;13;13;-14;6;11;-2;9;3;9;11;13;19;52;31;59;7;-45;-5;-10;6;6;28;15;33;-57;-28;-30;-65;70.0;0.0;15:30:00;0.0;KAR;DRE
DUS X NUR 09-12-2016;2.0;2016-12-09;-3;53;40;33;3;47;28;20;16;15;9;10;9;6;1;-3;-1;-1;-1;-1;5;-14;9.0;-5;-2;1;26;22;18;16;9;9;10;10.0;11;17;15;11;28;3;5.0;8;27;23;16;-54;17;17;16;16;10;6;8;31;45;39;-69;30;9;9;9;35;30;-35;-39;-18;-2;-74;-51;-22;-5;-3;-2;9;17;41;51;37;-72;28;23;18;41;11;18;22;15;14;-10;-10;-5;-30.0;0.0;15:30:00;-1.0;NUR;DUS
KAI X AUE 10-12-2016;0.0;2016-12-10;-8;-10;-1;2;-92;-25;-11;-5;-2;7;4;-7;30;12;-51;-24;26;71;45;3;4;7;-2.0;53;28;20;14;9;4;4;4;4;4;4.0;19;44;63;43;31;23;0.0;6;5;5;6;1;6;5;30;20;14;10;8;5;45;28;-35;19;33;16;39;25;17;5;5;-2;29;-19;-72;-32;31;11;9;16;14;11;11;13;-12;9;11;13;69;35;11;-18;-5;7;7;-7;11;5.0;0.0;10:00:00;0.0;AUE;KAI
BOC X MUN 10-12-2016;0.0;2016-12-10;7;5;3;35;25;20;21;13;6;8;9;10;9;11;82;100;37;22;13;2;-3;-5;13.0;-1;2;1;1;1;1;-5;-2;-22;-54;3.0;-45;-20;24;47;36;32;40.0;6;48;29;22;34;13;13;-8;5;85;75;100;64;47;31;53;21;36;25;33;4;3;1;1;26;16;34;5;-20;-9;-26;-15;-3;-2;118;67;38;25;21;11;-3;-2;5;1;-1;-1;-25;-13;10;-5;-5.0;1.0;10:00:00;1.0;MUN;BOC
EBR X ARM 11-12-2016;2.0;2016-12-11;-5;10;11;6;20;33;26;16;11;1;1;-1;-86;-53;-25;-8;20;19;44;38;22;37;-57.0;22;51;65;42;17;-25;36;23;19;18;-100.0;18;2;5;7;8;9;45.0;36;30;48;53;-89;32;17;15;28;60;67;100;29;41;21;-45;10;26;48;27;16;7;20;7;1;-3;-25;-8;37;24;45;28;-69;57;48;25;19;-10;-51;-9;-8;10;1;-31;-21;-17;-20;-11;8;-33;-80.0;3.0;10:30:00;1.0;ARM;EBR
SAN X WKI 11-12-2016;0.0;2016-12-11;-6;2;3;-4;49;64;52;31;43;21;8;4;2;-4;3;3;3;4;5;35;24;17;1.0;18;8;6;-20;-3;6;-6;-8;-9;-2;-6.0;9;8;8;3;4;3;70.0;5;7;23;8;-3;-6;-6;32;40;75;70;48;33;52;-31;-2;-4;-4;40;-21;-1;-1;6;26;21;8;-1;-30;-49;-72;-50;-61;-81;-43;23;23;-18;2;-3;-8;-7;-13;-8;-6;24;15;7;2;2;-2;-80.0;0.0;10:30:00;0.0;WKI;SAN
FUR X STP 11-12-2016;2.0;2016-12-11;10;16;8;12;10;-5;-4;-7;-9;-15;-30;3;-18;-12;-8;-4;-1;5;2;2;2;2;-3.0;1;1;1;46;62;43;31;25;13;7;-3.0;6;5;4;4;-19;-8;-5.0;2;1;-39;-21;-4;-18;-16;-39;-29;-51;-27;-7;4;66;47;-11;34;21;19;13;-59;-69;-39;-42;55;31;-9;26;15;16;10;10;15;13;12;11;11;-8;11;11;7;-54;-34;-29;-46;-22;31;14;28;15;-80.0;0.0;10:30:00;-1.0;STP;FUR
STU X H96 12-12-2016;2.0;2016-12-12;-8;-4;2;33;50;26;19;14;9;2;9;-16;1;-29;-29;-39;-26;-17;-15;-86;-52;-47;-37.0;-74;-18;-9;6;-35;-9;-15;-41;-28;-52;-20.0;-74;-42;-21;-10;-8;-6;0.0;3;3;3;21;-9;7;5;29;18;30;-29;-4;-33;-23;-19;-11;-7;-31;-13;-4;11;10;11;9;8;-13;-36;-47;-25;-12;-4;-4;-8;6;-5;-1;1;-18;1;1;1;31;24;15;10;6;-80;-45;-9;-32;-55.0;1.0;17:15:00;-1.0;H96;STU
UNB X FUR 16-12-2016;1.0;2016-12-16;2;13;8;51;30;25;15;65;28;20;15;33;15;11;6;2;-1;5;-4;2;-4;-2;66.0;20;10;-42;-22;-10;-4;3;10;9;7;42.0;57;86;53;94;48;-3;-40.0;-25;-13;30;47;28;28;18;-61;-58;-38;-24;-20;-5;-3;-69;25;-38;-20;-19;-14;3;28;47;30;14;1;47;29;37;75;48;40;27;20;21;11;-53;26;-100;-56;43;7;11;15;11;11;33;27;21;43;35.0;1.0;15:30:00;0.0;FUR;UNB
MUN X HEI 16-12-2016;1.0;2016-12-16;-5;2;3;13;3;-4;-10;-7;-7;-5;4;-6;4;-23;-14;-5;8;22;15;55;62;31;-20.0;15;27;11;8;3;-2;-2;-3;64;34;-6.0;-33;-7;35;30;35;-3;30.0;3;3;5;25;-8;13;10;48;31;19;11;5;-1;5;40;-9;23;8;9;9;1;-1;-41;100;73;42;-3;24;6;-70;-36;-21;-16;21;16;18;10;2;10;7;12;4;5;5;-58;-29;-44;-24;2;-18;0.0;1.0;15:30:00;0.0;HEI;MUN
AUE X DUS 16-12-2016;0.0;2016-12-16;-2;-23;-25;-14;-8;-8;-3;-6;4;-1;-1;-7;-1;5;-1;2;3;5;10;-6;-36;-22;-15.0;28;94;50;25;9;-4;22;81;16;7;-15.0;-53;-38;-30;-18;-17;-9;-30.0;-3;-3;-29;24;-12;6;6;7;14;3;-4;-5;17;9;3;-14;-8;23;52;-43;-9;-2;38;9;10;2;-15;2;7;24;15;10;1;-45;-32;-4;10;-1;33;22;20;18;-25;-15;-43;-30;-48;-33;32;-2;-120.0;0.0;15:30:00;0.0;DUS;AUE
STP X BOC 17-12-2016;1.0;2016-12-17;-7;-4;-4;-4;-88;-55;-29;-22;-22;-11;32;-9;-52;-55;-30;-23;-14;-3;2;22;15;9;-10.0;21;63;47;59;41;56;29;21;9;4;23.0;29;48;34;27;48;20;30.0;-2;-2;7;9;13;11;43;32;25;21;-29;-24;-15;-29;-18;8;-1;7;5;37;23;54;33;20;11;6;1;20;41;29;6;8;38;67;82;87;58;1;42;52;33;22;18;15;17;15;14;13;-3;31;15.0;1.0;10:00:00;0.0;BOC;STP
KAR X EBR 17-12-2016;0.0;2016-12-17;-10;15;11;-23;-9;-3;3;0;6;10;17;-9;12;9;7;-27;-6;29;15;10;9;6;-5.0;-30;-60;-49;-33;-49;-30;-43;-23;-12;-4;-3.0;2;2;10;10;49;63;;41;33;18;7;26;-1;-3;13;39;22;12;37;31;21;18;15;20;13;11;5;7;7;8;8;4;3;14;-34;-17;-4;-6;36;70;46;31;3;10;13;6;7;8;15;13;11;11;-6;50;48;15;17;-20.0;0.0;10:00:00;0.0;EBR;KAR
